Anchor	Maize1	Maize2
Sobic.009G139200.1.v3.1	Zm00008a025810_T01.v1.1	NA
Sobic.008G187700.1.v3.1	Zm00008a003044_T01.v1.1	NA
Sobic.003G321700.1.v3.1	Zm00008a013628_T01.v1.1	Zm00008a033095_T01.v1.1
Sobic.010G029300.1.v3.1	Zm00008a033775_T01.v1.1	Zm00008a024219_T01.v1.1
Sobic.010G057500.2.v3.1	Zm00008a033599_T01.v1.1	NA
Sobic.004G204100.1.v3.1	Zm00008a022238_T01.v1.1	NA
Sobic.003G267500.1.v3.1	Zm00008a014066_T01.v1.1	NA
Sobic.005G030400.2.v3.1	Zm00008a017776_T01.v1.1	Zm00008a008343_T01.v1.1
Sobic.004G217450.1.v3.1	Zm00008a022345_T01.v1.1	Zm00008a016722_T01.v1.1
Sobic.003G030300.1.v3.1	NA	Zm00008a030255_T01.v1.1
Sobic.009G251500.1.v3.1	Zm00008a026584_T01.v1.1	NA
Sobic.004G026100.1.v3.1	NA	Zm00008a018835_T01.v1.1
Sobic.010G151700.1.v3.1	Zm00008a034379_T01.v1.1	NA
Sobic.009G237900.1.v3.1	Zm00008a026491_T01.v1.1	NA
Sobic.007G213200.1.v3.1	Zm00008a003202_T01.v1.1	NA
Sobic.002G290500.1.v3.1	Zm00008a028778_T01.v1.1	NA
Sobic.003G234701.1.v3.1	Zm00008a014322_T01.v1.1	Zm00008a032161_T01.v1.1
Sobic.007G207000.1.v3.1	Zm00008a003260_T01.v1.1	NA
Sobic.006G090500.2.v3.1	NA	Zm00008a037950_T01.v1.1
Sobic.003G069700.2.v3.1	NA	Zm00008a030107_T01.v1.1
Sobic.010G035500.1.v3.1	Zm00008a033738_T01.v1.1	NA
Sobic.007G195100.1.v3.1	Zm00008a003349_T01.v1.1	NA
Sobic.006G200800.1.v3.1	Zm00008a006403_T01.v1.1	NA
Sobic.002G079100.1.v3.1	Zm00008a027109_T01.v1.1	NA
Sobic.009G250100.1.v3.1	NA	Zm00008a030885_T01.v1.1
Sobic.002G306800.1.v3.1	Zm00008a028877_T01.v1.1	NA
Sobic.001G009300.1.v3.1	Zm00008a005822_T01.v1.1	Zm00008a019009_T01.v1.1
Sobic.002G175500.1.v3.1	NA	Zm00008a008792_T01.v1.1
Sobic.005G140001.1.v3.1	Zm00008a017878_T01.v1.1	NA
Sobic.010G076700.1.v3.1	Zm00008a033444_T01.v1.1	NA
Sobic.004G081900.2.v3.1	Zm00008a021305_T01.v1.1	Zm00008a018601_T01.v1.1
Sobic.004G325900.1.v3.1	Zm00008a023217_T01.v1.1	Zm00008a017453_T01.v1.1
Sobic.002G205600.1.v3.1	Zm00008a028100_T01.v1.1	NA
Sobic.009G016100.1.v3.1	Zm00008a023887_T01.v1.1	NA
Sobic.002G373300.1.v3.1	Zm00008a029351_T01.v1.1	NA
Sobic.004G002400.1.v3.1	NA	Zm00008a018942_T01.v1.1
Sobic.003G195150.1.v3.1	Zm00008a014460_T01.v1.1	NA
Sobic.001G127500.1.v3.1	NA	Zm00008a019592_T01.v1.1
Sobic.004G052900.1.v3.1	Zm00008a020996_T01.v1.1	NA
Sobic.003G190800.1.v3.1	Zm00008a014432_T01.v1.1	Zm00008a031961_T01.v1.1
Sobic.002G319700.1.v3.1	Zm00008a028972_T01.v1.1	NA
Sobic.009G204200.1.v3.1	Zm00008a026251_T01.v1.1	NA
Sobic.008G095200.2.v3.1	NA	Zm00008a012122_T01.v1.1
Sobic.009G210200.3.v3.1	Zm00008a026214_T01.v1.1	Zm00008a031695_T01.v1.1
Sobic.009G202000.1.v3.1	Zm00008a026265_T01.v1.1	Zm00008a031661_T01.v1.1
Sobic.006G200000.1.v3.1	Zm00008a006420_T01.v1.1	NA
Sobic.004G330700.1.v3.1	Zm00008a023251_T01.v1.1	Zm00008a017430_T01.v1.1
Sobic.004G015550.1.v3.1	NA	Zm00008a018884_T01.v1.1
Sobic.006G138500.2.v3.1	NA	Zm00008a038200_T01.v1.1
Sobic.010G174400.1.v3.1	Zm00008a034482_T01.v1.1	NA
Sobic.002G214700.1.v3.1	NA	Zm00008a008959_T01.v1.1
Sobic.003G412400.1.v3.1	Zm00008a012851_T01.v1.1	Zm00008a032570_T01.v1.1
Sobic.003G326200.1.v3.1	NA	Zm00008a033073_T01.v1.1
Sobic.006G262400.1.v3.1	Zm00008a005974_T01.v1.1	NA
Sobic.002G224000.1.v3.1	NA	Zm00008a008989_T01.v1.1
Sobic.010G185100.2.v3.1	Zm00008a034583_T01.v1.1	Zm00008a024787_T01.v1.1
Sobic.009G026101.1.v3.1	Zm00008a023792_T01.v1.1	Zm00008a031816_T01.v1.1
Sobic.003G305000.1.v3.1	Zm00008a013745_T01.v1.1	NA
Sobic.003G274000.1.v3.1	Zm00008a014010_T01.v1.1	NA
Sobic.004G205200.1.v3.1	Zm00008a022246_T01.v1.1	NA
Sobic.002G281800.2.v3.1	NA	Zm00008a009291_T01.v1.1
Sobic.001G216200.1.v3.1	Zm00008a004144_T01.v1.1	Zm00008a019995_T01.v1.1
Sobic.001G043500.2.v3.1	Zm00008a005583_T01.v1.1	NA
Sobic.009G072100.1.v3.1	Zm00008a025470_T01.v1.1	Zm00008a031372_T01.v1.1
Sobic.004G244600.1.v3.1	Zm00008a022930_T01.v1.1	Zm00008a017259_T01.v1.1
Sobic.010G105500.1.v3.1	Zm00008a033993_T01.v1.1	NA
Sobic.009G143200.1.v3.1	Zm00008a025832_T01.v1.1	NA
Sobic.007G011600.1.v3.1	Zm00008a023477_T01.v1.1	Zm00008a015685_T01.v1.1
Sobic.003G345400.1.v3.1	Zm00008a013412_T01.v1.1	Zm00008a032966_T01.v1.1
Sobic.008G074000.1.v3.1	Zm00008a036847_T01.v1.1	Zm00008a012485_T01.v1.1
Sobic.007G087400.1.v3.1	NA	Zm00008a016080_T01.v1.1
Sobic.003G301900.2.v3.1	Zm00008a013774_T01.v1.1	Zm00008a033180_T01.v1.1
Sobic.002G073900.1.v3.1	Zm00008a027071_T01.v1.1	NA
Sobic.008G103300.1.v3.1	Zm00008a036686_T01.v1.1	NA
Sobic.006G149600.1.v3.1	Zm00008a006861_T01.v1.1	Zm00008a038251_T01.v1.1
Sobic.001G128900.1.v3.1	Zm00008a004884_T01.v1.1	NA
Sobic.001G112200.1.v3.1	Zm00008a005013_T01.v1.1	NA
Sobic.003G202000.1.v3.1	Zm00008a014510_T01.v1.1	NA
Sobic.010G022400.1.v3.1	Zm00008a033824_T01.v1.1	Zm00008a024183_T01.v1.1
Sobic.006G171500.2.v3.1	Zm00008a006603_T01.v1.1	Zm00008a038491_T01.v1.1
Sobic.002G408100.1.v3.1	Zm00008a029574_T01.v1.1	NA
Sobic.001G226401.1.v3.1	NA	Zm00008a020062_T01.v1.1
Sobic.001G273600.1.v3.1	Zm00008a002333_T01.v1.1	NA
Sobic.003G406000.1.v3.1	NA	Zm00008a032619_T01.v1.1
Sobic.007G132000.1.v3.1	Zm00008a003815_T01.v1.1	Zm00008a016179_T01.v1.1
Sobic.002G387000.2.v3.1	Zm00008a029442_T01.v1.1	NA
Sobic.003G341500.1.v3.1	Zm00008a013441_T01.v1.1	Zm00008a032988_T01.v1.1
Sobic.001G085000.1.v3.1	NA	Zm00008a019374_T01.v1.1
Sobic.001G105800.1.v3.1	Zm00008a005065_T01.v1.1	NA
Sobic.002G271300.1.v3.1	Zm00008a028632_T01.v1.1	NA
Sobic.002G127550.1.v3.1	Zm00008a027402_T01.v1.1	NA
Sobic.001G249100.1.v3.1	Zm00008a004376_T01.v1.1	Zm00008a020136_T01.v1.1
Sobic.009G176600.1.v3.1	Zm00008a026051_T01.v1.1	NA
Sobic.006G205800.2.v3.1	Zm00008a006361_T01.v1.1	Zm00008a038563_T01.v1.1
Sobic.006G026600.2.v3.1	Zm00008a007838_T01.v1.1	NA
Sobic.003G072200.1.v3.1	Zm00008a011109_T01.v1.1	NA
Sobic.001G540400.2.v3.1	Zm00008a000052_T01.v1.1	Zm00008a036230_T01.v1.1
Sobic.006G241000.1.v3.1	NA	Zm00008a038722_T01.v1.1
Sobic.005G017500.2.v3.1	Zm00008a017706_T01.v1.1	Zm00008a008389_T01.v1.1
Sobic.001G049200.1.v3.1	Zm00008a005537_T01.v1.1	NA
Sobic.003G055200.2.v3.1	NA	Zm00008a030146_T01.v1.1
Sobic.001G274300.1.v3.1	Zm00008a002330_T01.v1.1	NA
Sobic.002G382600.1.v3.1	Zm00008a029410_T01.v1.1	Zm00008a009808_T01.v1.1
Sobic.006G125900.1.v3.1	Zm00008a007054_T01.v1.1	Zm00008a038134_T01.v1.1
Sobic.001G070000.2.v3.1	NA	Zm00008a019279_T01.v1.1
Sobic.002G361300.1.v3.1	Zm00008a029253_T01.v1.1	Zm00008a009688_T01.v1.1
Sobic.009G246500.1.v3.1	NA	Zm00008a030863_T01.v1.1
Sobic.001G215500.1.v3.1	Zm00008a004140_T01.v1.1	Zm00008a019988_T01.v1.1
Sobic.009G088200.1.v3.1	NA	Zm00008a031132_T01.v1.1
Sobic.003G402100.2.v3.1	Zm00008a012939_T01.v1.1	Zm00008a032654_T01.v1.1
Sobic.001G314600.1.v3.1	NA	Zm00008a035227_T01.v1.1
Sobic.004G198900.1.v3.1	NA	Zm00008a016599_T01.v1.1
Sobic.001G224900.1.v3.1	Zm00008a004227_T01.v1.1	Zm00008a020053_T01.v1.1
Sobic.001G358700.1.v3.1	Zm00008a001599_T01.v1.1	NA
Sobic.009G206800.1.v3.1	Zm00008a026235_T01.v1.1	Zm00008a031684_T01.v1.1
Sobic.002G152800.1.v3.1	Zm00008a027587_T01.v1.1	NA
Sobic.002G067800.2.v3.1	Zm00008a027026_T01.v1.1	Zm00008a010417_T01.v1.1
Sobic.005G201100.1.v3.1	Zm00008a014960_T01.v1.1	NA
Sobic.002G332750.1.v3.1	Zm00008a029048_T01.v1.1	Zm00008a009537_T01.v1.1
Sobic.001G123400.1.v3.1	NA	Zm00008a019577_T01.v1.1
Sobic.009G045000.1.v3.1	Zm00008a037507_T01.v1.1	NA
Sobic.004G287000.1.v3.1	Zm00008a022585_T01.v1.1	NA
Sobic.002G014800.2.v3.1	Zm00008a026717_T01.v1.1	NA
Sobic.001G414900.1.v3.1	NA	Zm00008a035573_T01.v1.1
Sobic.003G159600.1.v3.1	Zm00008a011834_T01.v1.1	NA
Sobic.003G153700.1.v3.1	Zm00008a011785_T01.v1.1	NA
Sobic.002G180900.1.v3.1	Zm00008a027831_T01.v1.1	Zm00008a008804_T01.v1.1
Sobic.007G187800.1.v3.1	Zm00008a003400_T01.v1.1	NA
Sobic.009G148100.1.v3.1	Zm00008a025913_T01.v1.1	Zm00008a031253_T01.v1.1
Sobic.004G174700.1.v3.1	Zm00008a022003_T01.v1.1	NA
Sobic.001G410600.1.v3.1	Zm00008a001155_T01.v1.1	NA
Sobic.001G106900.2.v3.1	Zm00008a005049_T01.v1.1	Zm00008a019480_T01.v1.1
Sobic.004G198400.1.v3.1	Zm00008a022191_T01.v1.1	Zm00008a016591_T01.v1.1
Sobic.003G052300.1.v3.1	Zm00008a010985_T01.v1.1	NA
Sobic.003G435700.1.v3.1	Zm00008a012672_T01.v1.1	NA
Sobic.001G010700.1.v3.1	NA	Zm00008a019018_T01.v1.1
Sobic.003G382200.1.v3.1	Zm00008a013099_T01.v1.1	NA
Sobic.003G294600.1.v3.1	Zm00008a013816_T01.v1.1	Zm00008a033221_T01.v1.1
Sobic.002G394100.1.v3.1	Zm00008a029492_T01.v1.1	NA
Sobic.004G342200.1.v3.1	Zm00008a023325_T01.v1.1	NA
Sobic.001G353600.1.v3.1	Zm00008a001634_T01.v1.1	NA
Sobic.001G107600.1.v3.1	NA	Zm00008a019485_T01.v1.1
Sobic.003G083300.1.v3.1	Zm00008a011185_T01.v1.1	Zm00008a030057_T01.v1.1
Sobic.010G001600.1.v3.1	Zm00008a033965_T01.v1.1	NA
Sobic.004G092500.1.v3.1	Zm00008a021697_T01.v1.1	Zm00008a018546_T01.v1.1
Sobic.001G440700.1.v3.1	Zm00008a000903_T01.v1.1	Zm00008a035721_T01.v1.1
Sobic.001G426300.2.v3.1	Zm00008a001035_T01.v1.1	NA
Sobic.007G138600.1.v3.1	Zm00008a003757_T01.v1.1	Zm00008a016223_T01.v1.1
Sobic.010G073200.1.v3.1	Zm00008a033478_T01.v1.1	Zm00008a024915_T01.v1.1
Sobic.007G163800.1.v3.1	Zm00008a003528_T01.v1.1	NA
Sobic.004G015900.1.v3.1	NA	Zm00008a018882_T01.v1.1
Sobic.005G000800.1.v3.1	NA	Zm00008a008438_T01.v1.1
Sobic.010G092300.1.v3.1	Zm00008a033335_T01.v1.1	Zm00008a025039_T01.v1.1
Sobic.009G259700.1.v3.1	NA	Zm00008a030935_T01.v1.1
Sobic.006G237200.1.v3.1	Zm00008a006148_T01.v1.1	NA
Sobic.004G338900.1.v3.1	NA	Zm00008a017384_T01.v1.1
Sobic.004G194000.1.v3.1	Zm00008a022157_T01.v1.1	Zm00008a016582_T01.v1.1
Sobic.004G024300.1.v3.1	Zm00008a020823_T01.v1.1	NA
Sobic.010G132000.1.v3.1	Zm00008a034152_T01.v1.1	NA
Sobic.004G000100.4.v3.1	Zm00008a020679_T01.v1.1	NA
Sobic.002G338500.1.v3.1	Zm00008a029086_T01.v1.1	NA
Sobic.002G330400.1.v3.1	Zm00008a029035_T01.v1.1	NA
Sobic.008G081900.1.v3.1	Zm00008a036874_T01.v1.1	NA
Sobic.003G003450.1.v3.1	Zm00008a010627_T01.v1.1	Zm00008a030390_T01.v1.1
Sobic.007G130800.1.v3.1	Zm00008a003820_T01.v1.1	Zm00008a016171_T01.v1.1
Sobic.004G056300.1.v3.1	NA	Zm00008a018710_T01.v1.1
Sobic.003G393500.1.v3.1	Zm00008a013015_T01.v1.1	NA
Sobic.001G534000.1.v3.1	Zm00008a000088_T01.v1.1	NA
Sobic.004G042100.1.v3.1	Zm00008a020948_T01.v1.1	NA
Sobic.009G058500.3.v3.1	NA	Zm00008a030974_T01.v1.1
Sobic.009G131550.1.v3.1	Zm00008a025772_T01.v1.1	NA
Sobic.004G177000.1.v3.1	Zm00008a022014_T01.v1.1	NA
Sobic.001G342300.2.v3.1	NA	Zm00008a035162_T01.v1.1
Sobic.005G175900.1.v3.1	Zm00008a015081_T01.v1.1	NA
Sobic.007G074600.1.v3.1	NA	Zm00008a015442_T01.v1.1
Sobic.004G011000.1.v3.1	Zm00008a020746_T01.v1.1	Zm00008a018907_T01.v1.1
Sobic.006G276700.2.v3.1	Zm00008a006737_T01.v1.1	Zm00008a038909_T01.v1.1
Sobic.004G228000.2.v3.1	NA	Zm00008a016807_T01.v1.1
Sobic.007G087000.1.v3.1	Zm00008a037166_T01.v1.1	Zm00008a016076_T01.v1.1
Sobic.004G082500.1.v3.1	NA	Zm00008a018597_T01.v1.1
Sobic.001G057600.1.v3.1	Zm00008a005469_T01.v1.1	NA
Sobic.004G275600.1.v3.1	Zm00008a022687_T01.v1.1	NA
Sobic.010G164100.1.v3.1	Zm00008a034436_T01.v1.1	NA
Sobic.010G050200.1.v3.1	Zm00008a033649_T01.v1.1	NA
Sobic.003G151200.1.v3.1	Zm00008a011749_T01.v1.1	NA
Sobic.009G057000.2.v3.1	Zm00008a025270_T01.v1.1	NA
Sobic.007G038900.1.v3.1	NA	Zm00008a015582_T01.v1.1
Sobic.001G033500.1.v3.1	Zm00008a005646_T01.v1.1	NA
Sobic.001G023500.1.v3.1	Zm00008a005727_T01.v1.1	Zm00008a019062_T01.v1.1
Sobic.006G242600.1.v3.1	Zm00008a006108_T01.v1.1	Zm00008a038734_T01.v1.1
Sobic.001G178500.1.v3.1	Zm00008a004498_T01.v1.1	Zm00008a019828_T01.v1.1
Sobic.006G259401.1.v3.1	Zm00008a005990_T01.v1.1	Zm00008a038816_T01.v1.1
Sobic.005G086500.1.v3.1	NA	Zm00008a010032_T01.v1.1
Sobic.009G065900.1.v3.1	NA	Zm00008a031072_T01.v1.1
Sobic.004G303200.1.v3.1	Zm00008a022446_T01.v1.1	Zm00008a016823_T01.v1.1
Sobic.003G442700.1.v3.1	NA	Zm00008a032441_T01.v1.1
Sobic.004G190800.2.v3.1	NA	Zm00008a016564_T01.v1.1
Sobic.002G402700.1.v3.1	Zm00008a029549_T01.v1.1	NA
Sobic.010G077500.1.v3.1	Zm00008a033438_T01.v1.1	Zm00008a024937_T01.v1.1
Sobic.008G147500.1.v3.1	Zm00008a002814_T01.v1.1	Zm00008a012164_T01.v1.1
Sobic.007G216401.1.v3.1	NA	Zm00008a018032_T01.v1.1
Sobic.003G316200.1.v3.1	Zm00008a013671_T01.v1.1	NA
Sobic.008G083300.1.v3.1	Zm00008a036903_T01.v1.1	Zm00008a012079_T01.v1.1
Sobic.009G112400.1.v3.1	Zm00008a025598_T01.v1.1	Zm00008a031032_T01.v1.1
Sobic.006G053500.1.v3.1	Zm00008a007593_T01.v1.1	NA
Sobic.002G002500.1.v3.1	Zm00008a026641_T01.v1.1	Zm00008a010534_T01.v1.1
Sobic.003G311900.2.v3.1	NA	Zm00008a033134_T01.v1.1
Sobic.002G229300.1.v3.1	Zm00008a028302_T01.v1.1	Zm00008a009046_T01.v1.1
Sobic.010G235000.1.v3.1	NA	Zm00008a024532_T01.v1.1
Sobic.002G265300.1.v3.1	NA	Zm00008a009216_T01.v1.1
Sobic.001G234300.1.v3.1	Zm00008a004284_T01.v1.1	NA
Sobic.002G039200.1.v3.1	Zm00008a026825_T01.v1.1	NA
Sobic.001G129900.1.v3.1	Zm00008a004877_T01.v1.1	NA
Sobic.001G240100.2.v3.1	Zm00008a004319_T01.v1.1	NA
Sobic.003G273200.1.v3.1	Zm00008a014019_T01.v1.1	NA
Sobic.004G329300.1.v3.1	Zm00008a023245_T01.v1.1	NA
Sobic.006G053000.1.v3.1	Zm00008a007599_T01.v1.1	Zm00008a037790_T01.v1.1
Sobic.003G010800.3.v3.1	Zm00008a010677_T01.v1.1	NA
Sobic.002G184800.1.v3.1	Zm00008a027884_T01.v1.1	Zm00008a008814_T01.v1.1
Sobic.010G177100.1.v3.1	Zm00008a034576_T01.v1.1	Zm00008a024825_T01.v1.1
Sobic.001G139700.1.v3.1	Zm00008a004716_T01.v1.1	NA
Sobic.006G231800.1.v3.1	Zm00008a006181_T01.v1.1	NA
Sobic.003G304500.1.v3.1	Zm00008a013749_T01.v1.1	Zm00008a033165_T01.v1.1
Sobic.007G185900.1.v3.1	Zm00008a003409_T01.v1.1	Zm00008a017921_T01.v1.1
Sobic.005G018200.1.v3.1	Zm00008a017711_T01.v1.1	NA
Sobic.007G059700.4.v3.1	Zm00008a037183_T01.v1.1	NA
Sobic.001G432000.1.v3.1	Zm00008a000986_T01.v1.1	Zm00008a035661_T01.v1.1
Sobic.007G092600.1.v3.1	NA	Zm00008a016050_T01.v1.1
Sobic.006G177100.1.v3.1	Zm00008a006561_T01.v1.1	NA
Sobic.001G098400.1.v3.1	Zm00008a005113_T01.v1.1	Zm00008a019441_T01.v1.1
Sobic.002G205900.1.v3.1	Zm00008a028101_T01.v1.1	Zm00008a008923_T01.v1.1
Sobic.001G230200.1.v3.1	Zm00008a004262_T01.v1.1	NA
Sobic.001G098200.1.v3.1	NA	Zm00008a019440_T01.v1.1
Sobic.010G171000.1.v3.1	Zm00008a034288_T01.v1.1	Zm00008a024840_T01.v1.1
Sobic.007G001100.1.v3.1	NA	Zm00008a017948_T01.v1.1
Sobic.004G282800.1.v3.1	Zm00008a022626_T01.v1.1	NA
Sobic.003G432100.1.v3.1	Zm00008a012695_T01.v1.1	Zm00008a032471_T01.v1.1
Sobic.001G364700.2.v3.1	Zm00008a001547_T01.v1.1	NA
Sobic.001G041800.1.v3.1	NA	Zm00008a019148_T01.v1.1
Sobic.004G112800.2.v3.1	NA	Zm00008a018450_T01.v1.1
Sobic.003G386200.1.v3.1	Zm00008a013071_T01.v1.1	Zm00008a032738_T01.v1.1
Sobic.001G122832.1.v3.1	Zm00008a004937_T01.v1.1	Zm00008a019576_T01.v1.1
Sobic.001G387200.1.v3.1	Zm00008a001348_T01.v1.1	NA
Sobic.002G264200.1.v3.1	Zm00008a028592_T01.v1.1	NA
Sobic.002G064400.1.v3.1	Zm00008a026999_T01.v1.1	NA
Sobic.010G002100.1.v3.1	Zm00008a033961_T01.v1.1	NA
Sobic.004G328601.1.v3.1	NA	Zm00008a017438_T01.v1.1
Sobic.003G160000.1.v3.1	Zm00008a011835_T01.v1.1	Zm00008a030544_T01.v1.1
Sobic.001G489900.1.v3.1	Zm00008a000468_T01.v1.1	NA
Sobic.001G423600.1.v3.1	NA	Zm00008a035609_T01.v1.1
Sobic.009G233900.1.v3.1	Zm00008a026457_T01.v1.1,Zm00008a026557_T01.v1.1	Zm00008a030790_T01.v1.1
Sobic.008G141200.1.v3.1	Zm00008a002729_T01.v1.1	NA
Sobic.003G280200.1.v3.1	Zm00008a013949_T01.v1.1	NA
Sobic.007G136900.1.v3.1	Zm00008a003768_T01.v1.1	Zm00008a016216_T01.v1.1
Sobic.010G253400.1.v3.1	Zm00008a020493_T01.v1.1	NA
Sobic.002G301300.1.v3.1	Zm00008a028836_T01.v1.1	NA
Sobic.001G269000.1.v3.1	Zm00008a002363_T01.v1.1	NA
Sobic.007G018000.1.v3.1	Zm00008a023511_T01.v1.1	NA
Sobic.001G166500.1.v3.1	Zm00008a004666_T01.v1.1	Zm00008a019786_T01.v1.1
Sobic.008G159601.1.v3.1	NA	Zm00008a012219_T01.v1.1
Sobic.004G008100.1.v3.1	Zm00008a020730_T01.v1.1	NA
Sobic.001G491700.1.v3.1	Zm00008a000459_T01.v1.1	NA
Sobic.002G230100.5.v3.1	Zm00008a028311_T01.v1.1	Zm00008a009052_T01.v1.1
Sobic.006G108100.1.v3.1	Zm00008a007165_T01.v1.1	NA
Sobic.001G441300.1.v3.1	NA	Zm00008a035725_T01.v1.1
Sobic.001G293700.2.v3.1	NA	Zm00008a034978_T01.v1.1
Sobic.008G186100.2.v3.1	Zm00008a003026_T01.v1.1	NA
Sobic.007G084800.1.v3.1	Zm00008a037144_T01.v1.1	NA
Sobic.004G309800.1.v3.1	Zm00008a023096_T01.v1.1	Zm00008a017531_T01.v1.1
Sobic.002G290400.1.v3.1	NA	Zm00008a009337_T01.v1.1
Sobic.007G023100.1.v3.1	NA	Zm00008a015638_T01.v1.1
Sobic.001G531900.1.v3.1	Zm00008a000109_T01.v1.1	NA
Sobic.004G315300.1.v3.1	Zm00008a023147_T01.v1.1	NA
Sobic.009G025400.1.v3.1	Zm00008a023802_T01.v1.1	NA
Sobic.002G377000.1.v3.1	NA	Zm00008a009787_T01.v1.1
Sobic.002G267600.1.v3.1	NA	Zm00008a009228_T01.v1.1
Sobic.001G128600.1.v3.1	Zm00008a004886_T01.v1.1	Zm00008a019597_T01.v1.1
Sobic.010G261100.1.v3.1	Zm00008a020561_T01.v1.1	Zm00008a024444_T01.v1.1
Sobic.010G116300.1.v3.1	Zm00008a034050_T01.v1.1	NA
Sobic.004G237700.1.v3.1	Zm00008a022980_T01.v1.1	NA
Sobic.002G109600.1.v3.1	Zm00008a027260_T01.v1.1	NA
Sobic.010G014600.1.v3.1	NA	Zm00008a024134_T01.v1.1
Sobic.003G332200.1.v3.1	Zm00008a013538_T01.v1.1	Zm00008a033047_T01.v1.1
Sobic.004G295200.1.v3.1	NA	Zm00008a016886_T01.v1.1
Sobic.001G280700.1.v3.1	Zm00008a002259_T01.v1.1	NA
Sobic.006G193100.1.v3.1	Zm00008a006460_T01.v1.1	NA
Sobic.002G341100.2.v3.1	Zm00008a029109_T01.v1.1	Zm00008a009570_T01.v1.1
Sobic.006G144000.2.v3.1	NA	Zm00008a038230_T01.v1.1
Sobic.003G406500.1.v3.1	Zm00008a012905_T01.v1.1	NA
Sobic.010G013100.1.v3.1	Zm00008a033906_T01.v1.1	Zm00008a024124_T01.v1.1
Sobic.006G094800.1.v3.1	Zm00008a007269_T01.v1.1	NA
Sobic.002G254000.2.v3.1	Zm00008a028546_T01.v1.1	NA
Sobic.004G085500.1.v3.1	Zm00008a021270_T01.v1.1	NA
Sobic.002G131500.1.v3.1	Zm00008a027433_T01.v1.1	NA
Sobic.004G031700.1.v3.1	NA	Zm00008a018861_T01.v1.1
Sobic.001G155500.1.v3.1	Zm00008a004585_T01.v1.1	NA
Sobic.005G129600.1.v3.1	Zm00008a015373_T01.v1.1	NA
Sobic.003G150400.1.v3.1	Zm00008a011743_T01.v1.1	Zm00008a030493_T01.v1.1
Sobic.006G118900.2.v3.1	NA	Zm00008a038105_T01.v1.1
Sobic.007G166300.1.v3.1	Zm00008a003541_T01.v1.1	NA
Sobic.001G292400.2.v3.1	Zm00008a002126_T01.v1.1	Zm00008a034966_T01.v1.1
Sobic.004G039400.1.v3.1	Zm00008a020927_T01.v1.1	NA
Sobic.001G378800.2.v3.1	Zm00008a001436_T01.v1.1	NA
Sobic.009G217500.1.v3.1	Zm00008a026338_T01.v1.1	NA
Sobic.003G313100.1.v3.1	NA	Zm00008a033127_T01.v1.1
Sobic.006G067700.1.v3.1	NA	Zm00008a037846_T01.v1.1
Sobic.005G022800.2.v3.1	Zm00008a017740_T01.v1.1	NA
Sobic.003G152400.1.v3.1	Zm00008a011767_T01.v1.1	NA
Sobic.002G262200.1.v3.1	Zm00008a028557_T01.v1.1	NA
Sobic.001G196000.1.v3.1	Zm00008a003990_T01.v1.1	Zm00008a019889_T01.v1.1
Sobic.004G205100.1.v3.1	Zm00008a022244_T01.v1.1	Zm00008a016640_T01.v1.1
Sobic.001G142100.1.v3.1	Zm00008a004741_T01.v1.1	NA
Sobic.003G403800.4.v3.1	Zm00008a012927_T01.v1.1	NA
Sobic.008G141700.1.v3.1	NA	Zm00008a012273_T01.v1.1
Sobic.001G330100.1.v3.1	Zm00008a001781_T01.v1.1,Zm00008a001822_T01.v1.1	Zm00008a035215_T01.v1.1
Sobic.001G485901.1.v3.1	Zm00008a000495_T01.v1.1	Zm00008a036011_T01.v1.1
Sobic.003G121000.1.v3.1	Zm00008a011506_T01.v1.1	Zm00008a029867_T01.v1.1
Sobic.003G384200.1.v3.1	NA	Zm00008a032743_T01.v1.1
Sobic.003G200600.1.v3.1	Zm00008a014501_T01.v1.1	NA
Sobic.002G277600.1.v3.1	NA	Zm00008a009270_T01.v1.1
Sobic.001G132400.1.v3.1	Zm00008a004852_T01.v1.1	NA
Sobic.008G150400.1.v3.1	NA	Zm00008a012189_T01.v1.1
Sobic.009G246100.1.v3.1	Zm00008a026544_T01.v1.1	Zm00008a030859_T01.v1.1
Sobic.003G156100.1.v3.1	Zm00008a011817_T01.v1.1	NA
Sobic.008G062700.1.v3.1	Zm00008a036656_T01.v1.1	NA
Sobic.003G001400.1.v3.1	Zm00008a010617_T01.v1.1	NA
Sobic.006G169200.1.v3.1	Zm00008a006623_T01.v1.1	NA
Sobic.009G120500.1.v3.1	Zm00008a025693_T01.v1.1	NA
Sobic.004G201900.1.v3.1	Zm00008a022219_T01.v1.1	Zm00008a016615_T01.v1.1
Sobic.002G253800.1.v3.1	Zm00008a028478_T01.v1.1	NA
Sobic.001G541800.1.v3.1	NA	Zm00008a036232_T01.v1.1
Sobic.003G207800.1.v3.1	Zm00008a014561_T01.v1.1	Zm00008a032036_T01.v1.1
Sobic.006G275500.1.v3.1	Zm00008a006723_T01.v1.1	NA
Sobic.009G147500.1.v3.1	Zm00008a025845_T01.v1.1	Zm00008a031259_T01.v1.1
Sobic.003G442300.1.v3.1	NA	Zm00008a032443_T01.v1.1
Sobic.009G215350.2.v3.1	NA	Zm00008a030662_T01.v1.1
Sobic.005G147800.1.v3.1	Zm00008a018213_T01.v1.1	NA
Sobic.003G185600.1.v3.1	NA	Zm00008a030651_T01.v1.1
