Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_0278	Zm00008a002303,Zm00008a002302	Zm00008a002303	Sobic.001G277900.2	0.1321	NA	NA
Cluster_0279	Zm00008a000363,Zm00008a000364	Zm00008a000363	Sobic.001G503100.1	0.1811	NA	NA
Cluster_0279	Zm00008a000363,Zm00008a000364	Zm00008a000364	Sobic.001G503000.1	0.3130	OS03T0149100-00	1.1299
Cluster_0281	Zm00008a002318,Zm00008a002320,Zm00008a002316,Zm00008a002317,Zm00008a002321	Zm00008a002316	Sobic.001G276800.1	0.5732	NA	NA
Cluster_0281	Zm00008a002318,Zm00008a002320,Zm00008a002316,Zm00008a002317,Zm00008a002321	Zm00008a002317	Sobic.001G276600.1	0.2589	NA	NA
Cluster_0281	Zm00008a002318,Zm00008a002320,Zm00008a002316,Zm00008a002317,Zm00008a002321	Zm00008a002318	Sobic.001G276400.1	0.4294	NA	NA
Cluster_0281	Zm00008a002318,Zm00008a002320,Zm00008a002316,Zm00008a002317,Zm00008a002321	Zm00008a002320	Sobic.001G275800.1	0.5070	NA	NA
Cluster_0281	Zm00008a002318,Zm00008a002320,Zm00008a002316,Zm00008a002317,Zm00008a002321	Zm00008a002321	Sobic.001G275500.2	0.2366	NA	NA
Cluster_0283	Zm00008a000369,Zm00008a000368	Zm00008a000368	Sobic.001G502500.1	0.3846	NA	NA
Cluster_0283	Zm00008a000369,Zm00008a000368	Zm00008a000369	Sobic.001G502400.1	0.4335	OS03T0149800-01	1.5770
Cluster_0284	Zm00008a002334,Zm00008a002340	Zm00008a002334	Sobic.001G273200.1	0.4469	NA	NA
Cluster_0284	Zm00008a002334,Zm00008a002340	Zm00008a002340	Sobic.001G271600.2	0.4567	NA	NA
Cluster_0285	Zm00008a000362,Zm00008a000376,Zm00008a000377	Zm00008a000362	Sobic.001G503200.2	0.2577	OS03T0148800-01	0.7847
Cluster_0285	Zm00008a000362,Zm00008a000376,Zm00008a000377	Zm00008a000376	Sobic.001G501900.1	0.1649	NA	NA
Cluster_0285	Zm00008a000362,Zm00008a000376,Zm00008a000377	Zm00008a000377	Sobic.001G501800.1	0.3079	NA	NA
Cluster_0290	Zm00008a002354,Zm00008a002363,Zm00008a002362,Zm00008a002361,Zm00008a002353	Zm00008a002363	Sobic.001G268700.1	0.1952	OS10T0140200-01	0.6543
Cluster_0293	Zm00008a000387,Zm00008a000388	Zm00008a000387	Sobic.001G500400.3	0.1495	NA	NA
Cluster_0294	Zm00008a002389,Zm00008a002390,Zm00008a002384	Zm00008a002384	Sobic.001G266300.1	0.4061	NA	NA
Cluster_0294	Zm00008a002389,Zm00008a002390,Zm00008a002384	Zm00008a002389	Sobic.001G266200.1	0.2397	NA	NA
Cluster_0294	Zm00008a002389,Zm00008a002390,Zm00008a002384	Zm00008a002390	Sobic.001G265900.1	0.3720	NA	NA
Cluster_0295	Zm00008a000390,Zm00008a000391	Zm00008a000391	Sobic.001G499500.1	0.1858	OS03T0156500-01	0.5572
Cluster_0297	Zm00008a002410,Zm00008a002409	Zm00008a002410	Sobic.001G264500.1	0.6218	NA	NA
Cluster_0298	Zm00008a002411,Zm00008a002412	Zm00008a002411	Sobic.001G264400.1	0.4317	OS10T0159600-01	1.4722
Cluster_0298	Zm00008a002411,Zm00008a002412	Zm00008a002412	Sobic.001G264300.1	0.4284	NA	NA
Cluster_0299	Zm00008a002414,Zm00008a002417,Zm00008a002416	Zm00008a002414	Sobic.001G264000.1	0.3096	NA	NA
Cluster_0299	Zm00008a002414,Zm00008a002417,Zm00008a002416	Zm00008a002416	Sobic.001G263900.1	0.4238	OS10T0159800-01	1.1083
Cluster_0301	Zm00008a002429,Zm00008a002427	Zm00008a002429	Sobic.003G399500.1	1.4863	OS02T0686500-01	1.3247
Cluster_0309	Zm00008a002552,Zm00008a002553	Zm00008a002553	Sobic.001G261400.2	0.1139	NA	NA
Cluster_0310	Zm00008a002558,Zm00008a002559	Zm00008a002558	Sobic.001G260800.1	0.1111	NA	NA
Cluster_0314	Zm00008a002572,Zm00008a002571	Zm00008a002572	Sobic.003G385500.1	0.5581	NA	NA
Cluster_0315	Zm00008a002587,Zm00008a002588	Zm00008a002588	Sobic.010G153000.1	0.2210	NA	NA
Cluster_0317	Zm00008a002598,Zm00008a002599	Zm00008a002598	Sobic.010G094700.1	0.1297	NA	NA
Cluster_0318	Zm00008a002604,Zm00008a002603	Zm00008a002603	Sobic.008G090000.1	0.1315	NA	NA
Cluster_0319	Zm00008a000466,Zm00008a000465	Zm00008a000465	Sobic.001G490700.1	0.2545	OS03T0169300-01	0.7230
Cluster_0319	Zm00008a000466,Zm00008a000465	Zm00008a000466	Sobic.001G490600.1	0.2046	OS03T0169400-01	0.9708
Cluster_0321	Zm00008a002648,Zm00008a002647	Zm00008a002647	Sobic.002G147500.2	0.4622	NA	NA
Cluster_0322	Zm00008a002656,Zm00008a002655	Zm00008a002655	Sobic.008G132900.1	0.1339	OS12T0566500-01	0.5236
Cluster_0325	Zm00008a000479,Zm00008a000476	Zm00008a000476	Sobic.001G488600.1	0.1192	NA	NA
Cluster_0325	Zm00008a000479,Zm00008a000476	Zm00008a000479	Sobic.001G488400.1	0.2938	NA	NA
Cluster_0326	Zm00008a002679,Zm00008a002678	Zm00008a002679	Sobic.008G135300.1	0.9478	NA	NA
Cluster_0327	Zm00008a002685,Zm00008a002686	Zm00008a002686	Sobic.008G135901.1	0.6459	NA	NA
Cluster_0328	Zm00008a002684,Zm00008a002687	Zm00008a002684	Sobic.008G135800.1	0.2450	NA	NA
Cluster_0331	Zm00008a000486,Zm00008a000487	Zm00008a000487	Sobic.001G227500.1	0.3905	NA	NA
Cluster_0332	Zm00008a002712,Zm00008a002713	Zm00008a002713	Sobic.008G139600.1	0.9060	OS12T0574700-00	2.4784
Cluster_0334	Zm00008a002727,Zm00008a002726,Zm00008a002725,Zm00008a002728	Zm00008a002727	Sobic.008G141100.1	0.2087	NA	NA
Cluster_0337	Zm00008a000499,Zm00008a000498	Zm00008a000499	Sobic.001G485200.2	0.4610	OS03T0176300-00	3.1953
Cluster_0339	Zm00008a002785,Zm00008a002774,Zm00008a002787,Zm00008a002781,Zm00008a002773	Zm00008a002774	Sobic.008G144000.1	0.5729	NA	NA
Cluster_0339	Zm00008a002785,Zm00008a002774,Zm00008a002787,Zm00008a002781,Zm00008a002773	Zm00008a002785	Sobic.008G144401.1	0.3781	NA	NA
Cluster_0341	Zm00008a002824,Zm00008a002825,Zm00008a002821,Zm00008a002822,Zm00008a002823	Zm00008a002821	Sobic.008G149300.1	0.2593	NA	NA
Cluster_0342	Zm00008a000509,Zm00008a000510	Zm00008a000509	Sobic.001G483400.1	0.1737	NA	NA
Cluster_0343	Zm00008a000512,Zm00008a000513,Zm00008a000511	Zm00008a000511	Sobic.001G483200.1	0.1179	NA	NA
Cluster_0344	Zm00008a002837,Zm00008a002834	Zm00008a002837	Sobic.008G150300.1	0.1845	OS01T0664500-03	0.6096
Cluster_0346	Zm00008a000040,Zm00008a000036	Zm00008a000036	Sobic.001G542200.1	1.3162	OS03T0102500-01	3.3545
Cluster_0346	Zm00008a000040,Zm00008a000036	Zm00008a000040	Sobic.001G542100.1	1.7264	NA	NA
Cluster_0349	Zm00008a000516,Zm00008a000517,Zm00008a000515	Zm00008a000515	Sobic.001G482800.1	0.3705	NA	NA
Cluster_0349	Zm00008a000516,Zm00008a000517,Zm00008a000515	Zm00008a000516	Sobic.001G482700.1	0.4235	OS03T0180900-01	1.5764
Cluster_0349	Zm00008a000516,Zm00008a000517,Zm00008a000515	Zm00008a000517	Sobic.001G482600.1	0.3969	NA	NA
Cluster_0350	Zm00008a002873,Zm00008a002872	Zm00008a002873	Sobic.008G154100.1	0.4663	NA	NA
Cluster_0353	Zm00008a002903,Zm00008a002902,Zm00008a002901	Zm00008a002901	Sobic.008G160500.1	0.1557	NA	NA
Cluster_0353	Zm00008a002903,Zm00008a002902,Zm00008a002901	Zm00008a002903	Sobic.008G160600.1	0.0884	NA	NA
Cluster_0355	Zm00008a002910,Zm00008a002911,Zm00008a002912,Zm00008a002913	Zm00008a002913	Sobic.001G484600.1	0.8912	NA	NA
Cluster_0356	Zm00008a002936,Zm00008a002937	Zm00008a002936	Sobic.008G167300.2	0.4484	NA	NA
Cluster_0360	Zm00008a002974,Zm00008a002975,Zm00008a002973	Zm00008a002975	Sobic.008G174650.1	0.2430	OS12T0618600-01	0.6804
Cluster_0361	Zm00008a002990,Zm00008a002989,Zm00008a002988,Zm00008a002987	Zm00008a002988	Sobic.008G176800.3	0.1716	OS12T0621700-01	0.7627
Cluster_0364	Zm00008a000541,Zm00008a000540,Zm00008a000539	Zm00008a000539	Sobic.001G481600.2	0.3535	NA	NA
Cluster_0364	Zm00008a000541,Zm00008a000540,Zm00008a000539	Zm00008a000540	Sobic.001G481400.1	0.4575	NA	NA
Cluster_0366	Zm00008a003025,Zm00008a003024	Zm00008a003024	Sobic.008G183900.1	0.4524	OS12T0630800-00	2.1732
Cluster_0370	Zm00008a003052,Zm00008a003051	Zm00008a003051	Sobic.008G189100.1	0.2709	NA	NA
Cluster_0370	Zm00008a003052,Zm00008a003051	Zm00008a003052	Sobic.008G189200.3	0.1962	NA	NA
Cluster_0371	Zm00008a003056,Zm00008a003057,Zm00008a003055	Zm00008a003057	Sobic.008G189900.3	0.1439	NA	NA
Cluster_0372	Zm00008a003062,Zm00008a003061	Zm00008a003062	Sobic.008G190600.1	0.1554	OS12T0638800-00	0.4929
Cluster_0373	Zm00008a003067,Zm00008a003068	Zm00008a003067	Sobic.008G191200.1	0.6349	NA	NA
Cluster_0377	Zm00008a003109,Zm00008a003096	Zm00008a003096	Sobic.009G209500.1	0.5905	NA	NA
Cluster_0377	Zm00008a003109,Zm00008a003096	Zm00008a003109	Sobic.007G224300.1	0.7087	OS08T0487500-01	1.7653
Cluster_0378	Zm00008a003101,Zm00008a003102,Zm00008a003114	Zm00008a003102	Sobic.007G225600.1	0.3532	OS08T0484700-01	1.4628
Cluster_0378	Zm00008a003101,Zm00008a003102,Zm00008a003114	Zm00008a003114	Sobic.007G223000.1	0.3715	NA	NA
Cluster_0379	Zm00008a003122,Zm00008a003123	Zm00008a003122	Sobic.007G220300.1	0.1424	NA	NA
Cluster_0379	Zm00008a003122,Zm00008a003123	Zm00008a003123	Sobic.007G220200.3	0.2546	OS08T0494000-01	1.1138
Cluster_0381	Zm00008a003127,Zm00008a003125,Zm00008a003130,Zm00008a003129	Zm00008a003127	Sobic.007G219900.1	0.4652	NA	NA
Cluster_0383	Zm00008a000570,Zm00008a000571	Zm00008a000570	Sobic.001G477800.1	0.4732	OS03T0187100-00	0.5356
Cluster_0389	Zm00008a003200,Zm00008a003167,Zm00008a003197,Zm00008a003195,Zm00008a003191,Zm00008a003190,Zm00008a003170,Zm00008a003181,Zm00008a003182,Zm00008a003161,Zm00008a003174,Zm00008a003199,Zm00008a003176	Zm00008a003167	Sobic.007G213700.1	0.7681	NA	NA
Cluster_0390	Zm00008a003221,Zm00008a003214,Zm00008a003222,Zm00008a003224,Zm00008a003220	Zm00008a003214	Sobic.007G212000.1	0.6755	NA	NA
Cluster_0393	Zm00008a003232,Zm00008a003233	Zm00008a003233	Sobic.007G210600.1	0.3514	OS06T0158900-00	0.8280
Cluster_0396	Zm00008a003246,Zm00008a003248	Zm00008a003246	Sobic.007G208800.1	0.2779	NA	NA
Cluster_0398	Zm00008a003265,Zm00008a003267,Zm00008a003266	Zm00008a003265	Sobic.007G205400.1	0.2656	NA	NA
Cluster_0398	Zm00008a003265,Zm00008a003267,Zm00008a003266	Zm00008a003266	Sobic.009G145200.3	1.8673	NA	NA
Cluster_0398	Zm00008a003265,Zm00008a003267,Zm00008a003266	Zm00008a003267	NA	NA	OS08T0521600-01	0.8669
Cluster_0399	Zm00008a003294,Zm00008a003295	Zm00008a003294	Sobic.007G201400.1	0.1620	OS01T0205200-01	0.5949
Cluster_0400	Zm00008a003308,Zm00008a003309,Zm00008a003306,Zm00008a003307	Zm00008a003306	Sobic.007G198800.1	0.7708	NA	NA
Cluster_0401	Zm00008a003315,Zm00008a003316	Zm00008a003315	Sobic.007G197700.1	0.5855	NA	NA
Cluster_0404	Zm00008a000590,Zm00008a000591	Zm00008a000591	Sobic.001G475800.1	0.2632	NA	NA
Cluster_0405	Zm00008a003337,Zm00008a003336	Zm00008a003337	Sobic.007G196600.1	-0.0000	NA	NA
Cluster_0406	Zm00008a003364,Zm00008a003366	Zm00008a003364	Sobic.007G193300.1	0.1448	NA	NA
Cluster_0407	Zm00008a000592,Zm00008a000593	Zm00008a000593	Sobic.002G311700.1	0.4671	NA	NA
Cluster_0409	Zm00008a003375,Zm00008a003374	Zm00008a003375	Sobic.007G191900.1	0.2824	OS08T0533600-02	1.1033
Cluster_0410	Zm00008a003382,Zm00008a003383	Zm00008a003383	Sobic.007G190800.1	0.3762	OS08T0535600-01	1.3097
Cluster_0411	Zm00008a003404,Zm00008a003403	Zm00008a003404	Sobic.007G187200.2	0.3142	NA	NA
Cluster_0413	Zm00008a003414,Zm00008a003415	Zm00008a003414	Sobic.007G184700.1	0.2630	OS08T0541500-01	0.7339
Cluster_0414	Zm00008a000600,Zm00008a000601	Zm00008a000600	Sobic.001G474600.1	0.1219	NA	NA
Cluster_0415	Zm00008a000602,Zm00008a000603,Zm00008a000604	Zm00008a000604	Sobic.001G474500.4	0.1485	NA	NA
Cluster_0417	Zm00008a003481,Zm00008a003480,Zm00008a003482	Zm00008a003482	Sobic.007G157900.1	0.7132	NA	NA
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003488	Sobic.007G158500.1	0.8226	NA	NA
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003489	Sobic.007G158600.1	0.9258	OS08T0477100-01	3.5099
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003490	Sobic.007G158700.1	0.4653	NA	NA
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003491	Sobic.007G158800.1	0.4837	NA	NA
Cluster_0421	Zm00008a003544,Zm00008a003545	Zm00008a003544	NA	NA	OS08T0561900-01	99.0000
Cluster_0421	Zm00008a003544,Zm00008a003545	Zm00008a003545	Sobic.007G166500.1	1.5687	NA	NA
Cluster_0423	Zm00008a003579,Zm00008a003578	Zm00008a003578	Sobic.007G169900.1	0.4624	NA	NA
Cluster_0424	Zm00008a003581,Zm00008a003582	Zm00008a003582	Sobic.007G171400.1	0.1961	NA	NA
Cluster_0426	Zm00008a003592,Zm00008a003602	Zm00008a003592	Sobic.007G172600.1	0.3761	NA	NA
Cluster_0427	Zm00008a003605,Zm00008a003604	Zm00008a003604	Sobic.007G173800.1	0.1159	OS08T0553800-02	0.4903
Cluster_0428	Zm00008a003618,Zm00008a003630	Zm00008a003618	Sobic.007G177100.1	0.8220	NA	NA
Cluster_0429	Zm00008a003637,Zm00008a003631	Zm00008a003637	Sobic.K028200.2	0.6314	NA	NA
Cluster_0431	Zm00008a003640,Zm00008a003639	Zm00008a003640	Sobic.007G179800.1	0.1402	OS08T0547200-01	0.6566
Cluster_0432	Zm00008a003646,Zm00008a003645	Zm00008a003645	Sobic.007G151200.1	0.7513	OS08T0459700-00	3.1479
Cluster_0433	Zm00008a003649,Zm00008a003648	Zm00008a003648	Sobic.007G151100.1	0.2001	OS08T0459600-01	1.2339
Cluster_0436	Zm00008a003678,Zm00008a003682,Zm00008a003680	Zm00008a003678	Sobic.007G147800.1	1.7280	NA	NA
Cluster_0438	Zm00008a003687,Zm00008a003688	Zm00008a003687	Sobic.007G146600.1	0.1178	NA	NA
Cluster_0440	Zm00008a003728,Zm00008a003707,Zm00008a003719	Zm00008a003719	Sobic.007G142900.1	0.3559	NA	NA
Cluster_0443	Zm00008a000647,Zm00008a000645,Zm00008a000642,Zm00008a000643,Zm00008a000641,Zm00008a000648,Zm00008a000649	Zm00008a000641	Sobic.010G047500.1	0.9023	NA	NA
Cluster_0445	Zm00008a003746,Zm00008a003745	Zm00008a003745	Sobic.007G139200.1	0.5040	NA	NA
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003748	Sobic.007G138900.1	0.4178	NA	NA
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003753	Sobic.007G138800.1	0.3872	NA	NA
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003767	Sobic.007G137101.1	2.8175	OS08T0435700-00	2.7825
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003773	Sobic.007G136500.2	0.1641	NA	NA
Cluster_0448	Zm00008a003795,Zm00008a003796	Zm00008a003796	Sobic.007G134800.1	0.1254	OS08T0431300-01	0.5928
Cluster_0450	Zm00008a003829,Zm00008a003830	Zm00008a003829	Sobic.007G118600.1	0.1519	NA	NA
Cluster_0452	Zm00008a003845,Zm00008a003843	Zm00008a003843	Sobic.007G122500.1	0.4577	NA	NA
Cluster_0452	Zm00008a003845,Zm00008a003843	Zm00008a003845	Sobic.007G122800.1	0.4323	NA	NA
Cluster_0455	Zm00008a003881,Zm00008a003882	Zm00008a003882	Sobic.007G116500.1	0.1569	NA	NA
Cluster_0457	Zm00008a003892,Zm00008a003899	Zm00008a003892	Sobic.007G115400.1	0.2707	NA	NA
Cluster_0457	Zm00008a003892,Zm00008a003899	Zm00008a003899	Sobic.007G105600.2	0.4603	NA	NA
Cluster_0458	Zm00008a003900,Zm00008a003901	Zm00008a003901	Sobic.007G105800.1	0.3346	NA	NA
Cluster_0459	Zm00008a003926,Zm00008a003925	Zm00008a003925	Sobic.007G100800.1	1.0431	NA	NA
Cluster_0460	Zm00008a003935,Zm00008a003934	Zm00008a003934	Sobic.001G188800.1	1.9219	NA	NA
Cluster_0460	Zm00008a003935,Zm00008a003934	Zm00008a003935	Sobic.001G188900.2	0.1001	OS03T0564200-01	0.3487
Cluster_0461	Zm00008a003940,Zm00008a003941	Zm00008a003940	Sobic.001G189000.1	0.5626	OS03T0563600-01	2.6332
Cluster_0461	Zm00008a003940,Zm00008a003941	Zm00008a003941	Sobic.001G189200.1	0.3198	NA	NA
Cluster_0462	Zm00008a003951,Zm00008a003950	Zm00008a003951	Sobic.001G191000.1	0.2795	OS03T0452300-01	0.7977
Cluster_0463	Zm00008a003959,Zm00008a003960	Zm00008a003960	Sobic.001G192400.1	0.5010	NA	NA
Cluster_0464	Zm00008a003973,Zm00008a003974	Zm00008a003973	Sobic.001G193500.1	0.1490	NA	NA
Cluster_0465	Zm00008a003994,Zm00008a003986,Zm00008a003987	Zm00008a003986	Sobic.001G195100.1	0.2781	NA	NA
Cluster_0465	Zm00008a003994,Zm00008a003986,Zm00008a003987	Zm00008a003987	Sobic.001G195500.1	0.2858	NA	NA
Cluster_0465	Zm00008a003994,Zm00008a003986,Zm00008a003987	Zm00008a003994	Sobic.001G196300.1	0.4623	NA	NA
Cluster_0466	Zm00008a003997,Zm00008a003996	Zm00008a003996	Sobic.001G196500.2	0.1418	OS10T0511900-01	0.6179
Cluster_0467	Zm00008a004002,Zm00008a004003	Zm00008a004003	Sobic.001G197200.2	0.2834	NA	NA
Cluster_0468	Zm00008a000688,Zm00008a000689,Zm00008a000687	Zm00008a000687	Sobic.001G468000.1	0.2056	NA	NA
Cluster_0469	Zm00008a004011,Zm00008a004010	Zm00008a004010	Sobic.001G198500.1	0.1164	NA	NA
Cluster_0472	Zm00008a000691,Zm00008a000690,Zm00008a000692	Zm00008a000690	Sobic.001G468200.1	0.1627	OS03T0198900-01	0.6357
Cluster_0472	Zm00008a000691,Zm00008a000690,Zm00008a000692	Zm00008a000691	Sobic.001G468300.1	0.1522	OS03T0198900-02	0.7349
Cluster_0474	Zm00008a004063,Zm00008a004058	Zm00008a004058	NA	NA	OS10T0500600-01	0.5955
Cluster_0474	Zm00008a004063,Zm00008a004058	Zm00008a004063	Sobic.001G204000.1	0.1827	NA	NA
Cluster_0475	Zm00008a004060,Zm00008a004059,Zm00008a004064,Zm00008a004065	Zm00008a004059	Sobic.001G204200.1	0.7631	NA	NA
Cluster_0475	Zm00008a004060,Zm00008a004059,Zm00008a004064,Zm00008a004065	Zm00008a004060	Sobic.001G204300.1	0.1186	NA	NA
Cluster_0475	Zm00008a004060,Zm00008a004059,Zm00008a004064,Zm00008a004065	Zm00008a004064	NA	NA	OS10T0500400-01	1.2019
Cluster_0477	Zm00008a004094,Zm00008a004093	Zm00008a004093	Sobic.001G208100.1	0.6582	NA	NA
Cluster_0478	Zm00008a004112,Zm00008a004113,Zm00008a004110,Zm00008a004111,Zm00008a004114,Zm00008a004115,Zm00008a004108	Zm00008a004115	Sobic.001G211000.1	0.3137	NA	NA
Cluster_0479	Zm00008a004127,Zm00008a004126	Zm00008a004127	Sobic.001G213000.1	0.3808	OS10T0487200-00	1.5759
Cluster_0481	Zm00008a004167,Zm00008a004168	Zm00008a004167	Sobic.001G218400.1	0.4651	NA	NA
Cluster_0481	Zm00008a004167,Zm00008a004168	Zm00008a004168	Sobic.001G218500.1	0.2015	NA	NA
Cluster_0482	Zm00008a000707,Zm00008a000705	Zm00008a000705	Sobic.009G084400.1	0.4285	NA	NA
Cluster_0482	Zm00008a000707,Zm00008a000705	Zm00008a000707	Sobic.001G469600.1	0.3020	NA	NA
Cluster_0483	Zm00008a004192,Zm00008a004190	Zm00008a004190	Sobic.001G221200.1	0.4192	NA	NA
Cluster_0483	Zm00008a004192,Zm00008a004190	Zm00008a004192	Sobic.001G221400.1	0.3360	NA	NA
Cluster_0484	Zm00008a004196,Zm00008a004194,Zm00008a004195	Zm00008a004194	Sobic.001G221601.1	0.4533	NA	NA
Cluster_0484	Zm00008a004196,Zm00008a004194,Zm00008a004195	Zm00008a004195	NA	NA	OS10T0473950-00	0.8380
Cluster_0484	Zm00008a004196,Zm00008a004194,Zm00008a004195	Zm00008a004196	Sobic.001G221700.1	0.7415	NA	NA
Cluster_0485	Zm00008a004200,Zm00008a004199	Zm00008a004200	Sobic.001G221900.1	0.7299	NA	NA
Cluster_0489	Zm00008a004215,Zm00008a004214	Zm00008a004214	Sobic.001G223100.2	0.9256	NA	NA
Cluster_0489	Zm00008a004215,Zm00008a004214	Zm00008a004215	Sobic.001G223200.1	0.3207	NA	NA
Cluster_0490	Zm00008a004217,Zm00008a004216	Zm00008a004216	Sobic.001G224000.1	0.4225	NA	NA
Cluster_0491	Zm00008a004219,Zm00008a004220	Zm00008a004219	Sobic.001G227100.1	0.2555	NA	NA
Cluster_0491	Zm00008a004219,Zm00008a004220	Zm00008a004220	Sobic.001G226800.1	0.2462	NA	NA
Cluster_0492	Zm00008a004233,Zm00008a004234	Zm00008a004233	Sobic.001G224300.1	0.7318	OS10T0467800-01	4.2243
Cluster_0494	Zm00008a004248,Zm00008a004250,Zm00008a004253	Zm00008a004248	Sobic.001G228900.1	0.3030	NA	NA
Cluster_0494	Zm00008a004248,Zm00008a004250,Zm00008a004253	Zm00008a004250	Sobic.001G229000.1	0.3902	NA	NA
Cluster_0496	Zm00008a004280,Zm00008a004281	Zm00008a004280	Sobic.001G233800.1	0.2445	OS10T0446100-01	1.2301
Cluster_0496	Zm00008a004280,Zm00008a004281	Zm00008a004281	Sobic.001G233900.1	0.3131	NA	NA
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004289	Sobic.001G236200.2	0.2441	OS10T0442800-01	1.0344
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004294	Sobic.001G236900.1	0.2706	NA	NA
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004295	Sobic.001G237000.1	0.3067	NA	NA
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004296	Sobic.001G237100.1	0.2912	NA	NA
Cluster_0498	Zm00008a004298,Zm00008a004297	Zm00008a004298	Sobic.001G237300.1	0.6013	NA	NA
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004300	Sobic.001G237800.1	0.4480	NA	NA
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004301	Sobic.001G237900.1	0.9104	NA	NA
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004302	Sobic.001G238000.1	0.8331	NA	NA
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004304	Sobic.001G238200.1	0.5342	NA	NA
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004307	Sobic.001G238400.1	1.1229	NA	NA
Cluster_0500	Zm00008a004317,Zm00008a004318	Zm00008a004317	Sobic.001G240000.1	0.5502	NA	NA
Cluster_0501	Zm00008a004329,Zm00008a004328	Zm00008a004329	Sobic.001G241700.1	0.2562	NA	NA
Cluster_0502	Zm00008a000714,Zm00008a000715	Zm00008a000715	Sobic.001G470800.1	0.2537	NA	NA
Cluster_0503	Zm00008a004333,Zm00008a004335	Zm00008a004333	Sobic.001G242300.2	0.1362	NA	NA
Cluster_0503	Zm00008a004333,Zm00008a004335	Zm00008a004335	Sobic.001G242500.1	0.1455	NA	NA
Cluster_0506	Zm00008a004367,Zm00008a004353	Zm00008a004353	Sobic.001G244900.1	0.3887	OS10T0422500-01	1.3252
Cluster_0509	Zm00008a004374,Zm00008a004375	Zm00008a004375	Sobic.001G248600.1	0.3589	NA	NA
Cluster_0512	Zm00008a004406,Zm00008a004410	Zm00008a004410	Sobic.001G253700.1	0.2735	NA	NA
Cluster_0516	Zm00008a004438,Zm00008a004437	Zm00008a004437	Sobic.001G256700.1	0.4315	OS10T0399700-00	2.2607
Cluster_0518	Zm00008a000057,Zm00008a000056	Zm00008a000056	Sobic.001G539200.1	0.6559	OS03T0107300-01	1.3675
Cluster_0519	Zm00008a004466,Zm00008a004464,Zm00008a004465,Zm00008a004463	Zm00008a004463	Sobic.002G409900.1	0.3836	NA	NA
Cluster_0519	Zm00008a004466,Zm00008a004464,Zm00008a004465,Zm00008a004463	Zm00008a004465	Sobic.001G185500.1	1.6041	NA	NA
Cluster_0519	Zm00008a004466,Zm00008a004464,Zm00008a004465,Zm00008a004463	Zm00008a004466	Sobic.001G185400.1	0.2799	NA	NA
Cluster_0520	Zm00008a004474,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004469	Zm00008a004470	Sobic.001G184300.1	0.4577	OS03T0575200-01	1.3926
Cluster_0520	Zm00008a004474,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004469	Zm00008a004472	Sobic.001G184100.1	0.5176	OS03T0574900-01	1.4306
Cluster_0520	Zm00008a004474,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004469	Zm00008a004473	Sobic.001G184000.1	0.7353	NA	NA
Cluster_0522	Zm00008a004505,Zm00008a004504	Zm00008a004504	Sobic.001G177900.1	0.1662	OS03T0587200-01	0.7693
Cluster_0524	Zm00008a004514,Zm00008a004513	Zm00008a004513	Sobic.001G177400.1	0.1620	OS03T0588200-01	0.9174
