Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_0223	Zm00001d027900,Zm00001d027901,Zm00001d027899	Zm00001d027899	Sobic.001G482800.1	0.4136	NA	NA
Cluster_0223	Zm00001d027900,Zm00001d027901,Zm00001d027899	Zm00001d027900	Sobic.001G482700.1	0.3938	OS03T0180900-01	1.3888
Cluster_0223	Zm00001d027900,Zm00001d027901,Zm00001d027899	Zm00001d027901	Sobic.001G482600.1	0.4181	NA	NA
Cluster_0224	Zm00001d027283,Zm00001d027281	Zm00001d027281	Sobic.001G542200.1	1.7668	OS03T0102500-01	3.3581
Cluster_0224	Zm00001d027283,Zm00001d027281	Zm00001d027283	Sobic.001G542100.1	1.2607	NA	NA
Cluster_0225	Zm00001d031020,Zm00001d031022,Zm00001d031023	Zm00001d031023	Sobic.001G484600.1	0.8974	NA	NA
Cluster_0226	Zm00001d031077,Zm00001d031078	Zm00001d031077	Sobic.008G172500.1	0.4285	NA	NA
Cluster_0227	Zm00001d027924,Zm00001d027925,Zm00001d027928,Zm00001d027929	Zm00001d027924	Sobic.001G481600.2	0.2741	NA	NA
Cluster_0227	Zm00001d027924,Zm00001d027925,Zm00001d027928,Zm00001d027929	Zm00001d027925	Sobic.001G481400.1	0.5792	NA	NA
Cluster_0227	Zm00001d027924,Zm00001d027925,Zm00001d027928,Zm00001d027929	Zm00001d027928	Sobic.001G481300.1	0.5324	NA	NA
Cluster_0229	Zm00001d031158,Zm00001d031152,Zm00001d031155,Zm00001d031157	Zm00001d031155	Sobic.008G182600.1	1.3400	NA	NA
Cluster_0232	Zm00001d031203,Zm00001d031204	Zm00001d031203	Sobic.008G189100.1	0.2767	NA	NA
Cluster_0232	Zm00001d031203,Zm00001d031204	Zm00001d031204	Sobic.008G189200.3	0.2373	NA	NA
Cluster_0233	Zm00001d031222,Zm00001d031221	Zm00001d031221	Sobic.008G191200.1	0.6155	NA	NA
Cluster_0234	Zm00001d027956,Zm00001d027954	Zm00001d027954	Sobic.001G478500.1	0.1553	NA	NA
Cluster_0234	Zm00001d027956,Zm00001d027954	Zm00001d027956	NA	NA	OS03T0186500-02	0.5185
Cluster_0236	Zm00001d031280,Zm00001d031281	Zm00001d031281	Sobic.007G222900.3	0.6929	OS08T0490300-01	0.7072
Cluster_0237	Zm00001d031300,Zm00001d031303	Zm00001d031300	Sobic.007G219900.1	0.4581	NA	NA
Cluster_0238	Zm00001d031305,Zm00001d031306	Zm00001d031305	Sobic.004G320300.1	0.9188	NA	NA
Cluster_0240	Zm00001d031366,Zm00001d031381,Zm00001d031372,Zm00001d031384,Zm00001d031395,Zm00001d031338,Zm00001d031407,Zm00001d031351	Zm00001d031338	Sobic.007G216100.1	0.1886	OS08T0500800-01	0.7369
Cluster_0245	Zm00001d031379,Zm00001d031349,Zm00001d031364,Zm00001d031402,Zm00001d031403	Zm00001d031379	Sobic.007G213700.1	1.0263	NA	NA
Cluster_0248	Zm00001d031466,Zm00001d031467	Zm00001d031466	Sobic.007G208800.1	0.3433	NA	NA
Cluster_0250	Zm00001d031488,Zm00001d031489	Zm00001d031489	Sobic.007G205900.1	0.1628	NA	NA
Cluster_0251	Zm00001d031499,Zm00001d031498,Zm00001d031501,Zm00001d031500	Zm00001d031498	Sobic.007G205400.1	0.3810	OS08T0521600-01	1.0364
Cluster_0251	Zm00001d031499,Zm00001d031498,Zm00001d031501,Zm00001d031500	Zm00001d031499	Sobic.003G163401.1	2.9070	NA	NA
Cluster_0251	Zm00001d031499,Zm00001d031498,Zm00001d031501,Zm00001d031500	Zm00001d031501	Sobic.007G205100.1	0.7908	NA	NA
Cluster_0252	Zm00001d031516,Zm00001d031517	Zm00001d031517	Sobic.007G204100.1	0.5006	NA	NA
Cluster_0253	Zm00001d031549,Zm00001d031550	Zm00001d031549	Sobic.007G198800.1	0.6235	NA	NA
Cluster_0254	Zm00001d027290,Zm00001d027291	Zm00001d027290	Sobic.001G541400.1	0.4344	NA	NA
Cluster_0254	Zm00001d027290,Zm00001d027291	Zm00001d027291	Sobic.001G541300.1	0.4955	NA	NA
Cluster_0255	Zm00001d031555,Zm00001d031556	Zm00001d031555	Sobic.007G198100.1	0.7211	NA	NA
Cluster_0255	Zm00001d031555,Zm00001d031556	Zm00001d031556	Sobic.007G198000.1	0.6086	NA	NA
Cluster_0258	Zm00001d031620,Zm00001d031626,Zm00001d031625	Zm00001d031620	Sobic.007G193300.1	0.1501	NA	NA
Cluster_0259	Zm00001d027996,Zm00001d027995	Zm00001d027996	Sobic.001G475800.1	0.2931	NA	NA
Cluster_0261	Zm00001d031639,Zm00001d031638	Zm00001d031639	Sobic.007G191900.1	0.2711	OS08T0533600-02	1.0793
Cluster_0262	Zm00001d031672,Zm00001d031669	Zm00001d031669	Sobic.007G188900.1	0.2097	NA	NA
Cluster_0263	Zm00001d031671,Zm00001d031670	Zm00001d031671	Sobic.004G231300.1	0.0766	OS02T0755000-01	0.4317
Cluster_0264	Zm00001d028002,Zm00001d028003	Zm00001d028002	Sobic.001G475500.1	0.2789	NA	NA
Cluster_0266	Zm00001d031765,Zm00001d031764	Zm00001d031764	Sobic.007G153500.1	0.1842	OS08T0467400-02	0.4779
Cluster_0268	Zm00001d031778,Zm00001d031779	Zm00001d031779	Sobic.007G155100.2	1.2241	NA	NA
Cluster_0269	Zm00001d028008,Zm00001d028009	Zm00001d028009	Sobic.001G474500.4	0.1485	NA	NA
Cluster_0270	Zm00001d031800,Zm00001d031801,Zm00001d031804,Zm00001d031805	Zm00001d031801	Sobic.007G157500.1	0.4942	OS08T0475100-01	1.5238
Cluster_0270	Zm00001d031800,Zm00001d031801,Zm00001d031804,Zm00001d031805	Zm00001d031805	Sobic.007G157900.1	0.9584	NA	NA
Cluster_0271	Zm00001d031811,Zm00001d031813,Zm00001d031815,Zm00001d031814	Zm00001d031811	Sobic.007G158500.1	0.7222	NA	NA
Cluster_0271	Zm00001d031811,Zm00001d031813,Zm00001d031815,Zm00001d031814	Zm00001d031813	Sobic.007G158600.1	0.8258	OS08T0477100-01	2.2884
Cluster_0271	Zm00001d031811,Zm00001d031813,Zm00001d031815,Zm00001d031814	Zm00001d031814	Sobic.007G158700.1	0.4267	NA	NA
Cluster_0271	Zm00001d031811,Zm00001d031813,Zm00001d031815,Zm00001d031814	Zm00001d031815	Sobic.007G158800.1	0.5108	NA	NA
Cluster_0272	Zm00001d031822,Zm00001d031823	Zm00001d031822	Sobic.007G159450.1	0.1274	OS08T0478000-01	0.4149
Cluster_0274	Zm00001d031903,Zm00001d031902	Zm00001d031902	Sobic.007G166400.1	0.1256	OS10T0564100-01	0.5034
Cluster_0275	Zm00001d031907,Zm00001d031906,Zm00001d031904	Zm00001d031904	NA	NA	OS08T0561900-01	3.3115
Cluster_0275	Zm00001d031907,Zm00001d031906,Zm00001d031904	Zm00001d031907	Sobic.007G166500.1	1.2960	NA	NA
Cluster_0276	Zm00001d031951,Zm00001d031945,Zm00001d031953	Zm00001d031945	Sobic.007G169100.1	0.1882	NA	NA
Cluster_0277	Zm00001d031946,Zm00001d031952,Zm00001d031954,Zm00001d031949	Zm00001d031952	Sobic.001G410500.1	0.1606	OS03T0285200-01	1.6133
Cluster_0278	Zm00001d031956,Zm00001d031957	Zm00001d031956	Sobic.007G169600.1	0.5198	NA	NA
Cluster_0280	Zm00001d031994,Zm00001d031993	Zm00001d031993	Sobic.007G173300.1	0.2069	OS08T0554100-01	0.7672
Cluster_0281	Zm00001d032003,Zm00001d032000,Zm00001d032004	Zm00001d032000	Sobic.007G175100.1	0.1164	NA	NA
Cluster_0282	Zm00001d032032,Zm00001d032024	Zm00001d032024	Sobic.007G177100.1	0.8220	NA	NA
Cluster_0283	Zm00001d032042,Zm00001d032035	Zm00001d032035	Sobic.007G178500.1	0.4690	NA	NA
Cluster_0283	Zm00001d032042,Zm00001d032035	Zm00001d032042	Sobic.007G179750.1	0.4676	NA	NA
Cluster_0284	Zm00001d032047,Zm00001d032048	Zm00001d032047	Sobic.007G151200.1	0.6197	NA	NA
Cluster_0284	Zm00001d032047,Zm00001d032048	Zm00001d032048	NA	NA	OS08T0459700-00	2.7604
Cluster_0285	Zm00001d032053,Zm00001d032054	Zm00001d032054	Sobic.007G150900.2	0.6224	NA	NA
Cluster_0286	Zm00001d032094,Zm00001d032088,Zm00001d032091	Zm00001d032088	Sobic.007G147800.1	1.3901	NA	NA
Cluster_0287	Zm00001d032103,Zm00001d032107	Zm00001d032103	Sobic.007G145600.1	0.4335	OS08T0448000-01	2.8102
Cluster_0289	Zm00001d032177,Zm00001d032175	Zm00001d032175	Sobic.007G139200.1	0.4624	NA	NA
Cluster_0290	Zm00001d032179,Zm00001d032178	Zm00001d032178	Sobic.007G138900.1	0.3297	NA	NA
Cluster_0290	Zm00001d032179,Zm00001d032178	Zm00001d032179	Sobic.007G138800.1	0.5318	NA	NA
Cluster_0291	Zm00001d028062,Zm00001d028063	Zm00001d028062	Sobic.001G463301.1	0.1286	NA	NA
Cluster_0292	Zm00001d032285,Zm00001d032287	Zm00001d032285	Sobic.007G122500.1	0.4607	NA	NA
Cluster_0292	Zm00001d032285,Zm00001d032287	Zm00001d032287	Sobic.007G122800.1	0.4045	NA	NA
Cluster_0295	Zm00001d032358,Zm00001d032357	Zm00001d032358	Sobic.007G105800.1	0.3589	NA	NA
Cluster_0297	Zm00001d032406,Zm00001d032405	Zm00001d032405	Sobic.001G189000.1	0.5189	OS03T0563600-01	1.8562
Cluster_0297	Zm00001d032406,Zm00001d032405	Zm00001d032406	Sobic.001G189200.1	0.3071	NA	NA
Cluster_0299	Zm00001d032448,Zm00001d032447	Zm00001d032447	Sobic.001G194000.1	0.2237	NA	NA
Cluster_0299	Zm00001d032448,Zm00001d032447	Zm00001d032448	Sobic.001G194100.1	0.5082	NA	NA
Cluster_0300	Zm00001d032468,Zm00001d032458,Zm00001d032459,Zm00001d032467	Zm00001d032458	Sobic.001G195100.1	0.3003	NA	NA
Cluster_0300	Zm00001d032468,Zm00001d032458,Zm00001d032459,Zm00001d032467	Zm00001d032459	Sobic.001G195500.1	0.2639	NA	NA
Cluster_0301	Zm00001d032470,Zm00001d032471	Zm00001d032470	Sobic.001G196500.2	0.2037	OS10T0511900-01	0.5828
Cluster_0302	Zm00001d032491,Zm00001d032492	Zm00001d032492	Sobic.001G198500.1	0.1635	NA	NA
Cluster_0305	Zm00001d032515,Zm00001d032516	Zm00001d032516	Sobic.001G200200.1	0.1527	NA	NA
Cluster_0306	Zm00001d028100,Zm00001d028102	Zm00001d028102	Sobic.001G465800.1	0.1186	NA	NA
Cluster_0307	Zm00001d032550,Zm00001d032557	Zm00001d032550	Sobic.001G204300.1	0.1480	NA	NA
Cluster_0308	Zm00001d032548,Zm00001d032556	Zm00001d032548	Sobic.001G204200.1	0.4361	NA	NA
Cluster_0308	Zm00001d032548,Zm00001d032556	Zm00001d032556	NA	NA	OS10T0500400-01	1.3616
Cluster_0309	Zm00001d032560,Zm00001d032561	Zm00001d032560	Sobic.001G204900.1	0.3024	NA	NA
Cluster_0310	Zm00001d032605,Zm00001d032608	Zm00001d032605	Sobic.001G208100.1	0.6335	NA	NA
Cluster_0311	Zm00001d032626,Zm00001d032624,Zm00001d032630,Zm00001d032631,Zm00001d032629,Zm00001d032628	Zm00001d032624	Sobic.001G210500.1	1.4022	NA	NA
Cluster_0311	Zm00001d032626,Zm00001d032624,Zm00001d032630,Zm00001d032631,Zm00001d032629,Zm00001d032628	Zm00001d032630	Sobic.001G211000.1	1.0760	NA	NA
Cluster_0311	Zm00001d032626,Zm00001d032624,Zm00001d032630,Zm00001d032631,Zm00001d032629,Zm00001d032628	Zm00001d032631	Sobic.001G211200.1	0.7233	NA	NA
Cluster_0313	Zm00001d032692,Zm00001d032691	Zm00001d032691	Sobic.001G218400.1	0.4644	NA	NA
Cluster_0313	Zm00001d032692,Zm00001d032691	Zm00001d032692	Sobic.001G218500.1	0.2036	NA	NA
Cluster_0314	Zm00001d032719,Zm00001d032721	Zm00001d032719	Sobic.001G221200.1	0.4292	NA	NA
Cluster_0314	Zm00001d032719,Zm00001d032721	Zm00001d032721	Sobic.001G221400.1	0.3522	NA	NA
Cluster_0315	Zm00001d032722,Zm00001d032724	Zm00001d032722	Sobic.001G221601.1	0.5533	OS10T0473950-00	1.3853
Cluster_0315	Zm00001d032722,Zm00001d032724	Zm00001d032724	Sobic.001G221700.1	0.3133	NA	NA
Cluster_0316	Zm00001d032740,Zm00001d032744	Zm00001d032740	Sobic.001G223100.2	0.9176	NA	NA
Cluster_0316	Zm00001d032740,Zm00001d032744	Zm00001d032744	Sobic.001G223200.1	0.3210	NA	NA
Cluster_0317	Zm00001d032745,Zm00001d032746,Zm00001d032747	Zm00001d032745	Sobic.001G224000.1	0.4190	NA	NA
Cluster_0318	Zm00001d032753,Zm00001d032750	Zm00001d032750	Sobic.001G227100.1	0.2575	NA	NA
Cluster_0318	Zm00001d032753,Zm00001d032750	Zm00001d032753	Sobic.001G226800.1	0.2231	NA	NA
Cluster_0320	Zm00001d032791,Zm00001d032797,Zm00001d032795,Zm00001d032794	Zm00001d032791	Sobic.001G228900.1	0.3140	NA	NA
Cluster_0320	Zm00001d032791,Zm00001d032797,Zm00001d032795,Zm00001d032794	Zm00001d032794	Sobic.001G229000.1	0.3903	NA	NA
Cluster_0320	Zm00001d032791,Zm00001d032797,Zm00001d032795,Zm00001d032794	Zm00001d032795	Sobic.001G229100.1	0.5147	NA	NA
Cluster_0321	Zm00001d032836,Zm00001d032837	Zm00001d032836	Sobic.001G233800.1	0.2765	OS10T0446100-01	1.2544
Cluster_0321	Zm00001d032836,Zm00001d032837	Zm00001d032837	Sobic.001G233900.1	0.3464	NA	NA
Cluster_0323	Zm00001d032869,Zm00001d032868,Zm00001d032870	Zm00001d032868	Sobic.001G236900.1	0.2802	NA	NA
Cluster_0323	Zm00001d032869,Zm00001d032868,Zm00001d032870	Zm00001d032869	Sobic.001G237000.1	0.3519	NA	NA
Cluster_0323	Zm00001d032869,Zm00001d032868,Zm00001d032870	Zm00001d032870	Sobic.001G237100.1	0.2937	NA	NA
Cluster_0324	Zm00001d032876,Zm00001d032883,Zm00001d032882,Zm00001d032881,Zm00001d032886,Zm00001d032885,Zm00001d032884	Zm00001d032876	Sobic.001G237800.1	0.4764	NA	NA
Cluster_0324	Zm00001d032876,Zm00001d032883,Zm00001d032882,Zm00001d032881,Zm00001d032886,Zm00001d032885,Zm00001d032884	Zm00001d032881	Sobic.001G237900.1	1.0762	NA	NA
Cluster_0324	Zm00001d032876,Zm00001d032883,Zm00001d032882,Zm00001d032881,Zm00001d032886,Zm00001d032885,Zm00001d032884	Zm00001d032882	Sobic.001G238000.1	1.1021	NA	NA
Cluster_0324	Zm00001d032876,Zm00001d032883,Zm00001d032882,Zm00001d032881,Zm00001d032886,Zm00001d032885,Zm00001d032884	Zm00001d032883	Sobic.001G238200.1	0.6023	NA	NA
Cluster_0324	Zm00001d032876,Zm00001d032883,Zm00001d032882,Zm00001d032881,Zm00001d032886,Zm00001d032885,Zm00001d032884	Zm00001d032886	Sobic.001G238400.1	0.6924	NA	NA
Cluster_0325	Zm00001d028144,Zm00001d028151	Zm00001d028144	Sobic.009G084400.1	0.4181	NA	NA
Cluster_0325	Zm00001d028144,Zm00001d028151	Zm00001d028151	Sobic.001G469600.1	0.3022	NA	NA
Cluster_0326	Zm00001d032917,Zm00001d032916	Zm00001d032916	Sobic.001G242300.2	0.1367	NA	NA
Cluster_0326	Zm00001d032917,Zm00001d032916	Zm00001d032917	Sobic.001G242500.1	0.7105	NA	NA
Cluster_0327	Zm00001d032927,Zm00001d032929	Zm00001d032927	Sobic.001G243666.1	0.5238	NA	NA
Cluster_0327	Zm00001d032927,Zm00001d032929	Zm00001d032929	Sobic.001G243732.1	0.8596	OS10T0419700-00	2.5965
Cluster_0328	Zm00001d032942,Zm00001d032943	Zm00001d032942	Sobic.001G246400.1	0.4441	OS11T0630700-00	4.2434
Cluster_0330	Zm00001d032975,Zm00001d032974	Zm00001d032974	Sobic.001G250300.1	0.1795	OS10T0413500-01	0.8779
Cluster_0332	Zm00001d033023,Zm00001d033021	Zm00001d033023	Sobic.004G151700.1	0.9935	NA	NA
Cluster_0333	Zm00001d033030,Zm00001d033029	Zm00001d033029	NA	NA	OS10T0399100-00	1.9227
Cluster_0333	Zm00001d033030,Zm00001d033029	Zm00001d033030	Sobic.001G256700.1	0.3207	OS10T0399700-00	2.9863
Cluster_0334	Zm00001d033049,Zm00001d033050	Zm00001d033049	Sobic.001G259600.1	0.3693	NA	NA
Cluster_0334	Zm00001d033049,Zm00001d033050	Zm00001d033050	Sobic.001G259700.1	0.3912	NA	NA
Cluster_0335	Zm00001d033062,Zm00001d033063,Zm00001d033061	Zm00001d033061	Sobic.001G185400.1	0.3088	NA	NA
Cluster_0335	Zm00001d033062,Zm00001d033063,Zm00001d033061	Zm00001d033062	Sobic.001G185500.1	0.5791	NA	NA
Cluster_0336	Zm00001d033066,Zm00001d033067,Zm00001d033071,Zm00001d033068	Zm00001d033066	Sobic.001G184300.1	0.4892	OS03T0575200-01	1.3990
Cluster_0336	Zm00001d033066,Zm00001d033067,Zm00001d033071,Zm00001d033068	Zm00001d033067	Sobic.001G184100.1	0.5253	OS03T0574900-01	1.5712
Cluster_0336	Zm00001d033066,Zm00001d033067,Zm00001d033071,Zm00001d033068	Zm00001d033068	Sobic.001G184000.1	0.7697	NA	NA
Cluster_0337	Zm00001d028164,Zm00001d028162	Zm00001d028164	Sobic.001G470800.1	0.2442	NA	NA
Cluster_0338	Zm00001d033109,Zm00001d033108	Zm00001d033108	Sobic.001G178400.1	0.1829	NA	NA
Cluster_0338	Zm00001d033109,Zm00001d033108	Zm00001d033109	Sobic.001G178300.1	0.1437	NA	NA
Cluster_0340	Zm00001d033130,Zm00001d033129	Zm00001d033129	Sobic.001G177400.1	0.1653	NA	NA
Cluster_0342	Zm00001d033156,Zm00001d033154	Zm00001d033156	Sobic.001G176800.1	0.1916	OS03T0593100-01	0.9268
Cluster_0344	Zm00001d033189,Zm00001d033190	Zm00001d033189	Sobic.002G067700.1	0.1601	NA	NA
Cluster_0345	Zm00001d033196,Zm00001d033195,Zm00001d033200,Zm00001d033201	Zm00001d033196	Sobic.001G170301.1	nan	NA	NA
Cluster_0345	Zm00001d033196,Zm00001d033195,Zm00001d033200,Zm00001d033201	Zm00001d033201	NA	NA	OS03T0607200-01	1.7615
Cluster_0346	Zm00001d033207,Zm00001d033208	Zm00001d033207	Sobic.001G153700.1	0.4181	NA	NA
Cluster_0346	Zm00001d033207,Zm00001d033208	Zm00001d033208	Sobic.001G153900.1	0.3761	NA	NA
Cluster_0348	Zm00001d033254,Zm00001d033256	Zm00001d033254	Sobic.001G157700.1	0.3682	NA	NA
Cluster_0348	Zm00001d033254,Zm00001d033256	Zm00001d033256	Sobic.001G157900.1	0.4843	NA	NA
Cluster_0349	Zm00001d033273,Zm00001d033272	Zm00001d033273	Sobic.001G159600.1	0.1628	NA	NA
Cluster_0350	Zm00001d033313,Zm00001d033314,Zm00001d033315	Zm00001d033313	Sobic.001G165100.1	0.3112	NA	NA
Cluster_0350	Zm00001d033313,Zm00001d033314,Zm00001d033315	Zm00001d033315	Sobic.001G165801.1	0.4533	NA	NA
Cluster_0351	Zm00001d033348,Zm00001d033351	Zm00001d033348	Sobic.001G031000.1	0.5212	NA	NA
Cluster_0352	Zm00001d033360,Zm00001d033362	Zm00001d033360	Sobic.001G169600.2	0.1168	OS03T0607800-01	0.8649
Cluster_0354	Zm00001d033413,Zm00001d033412,Zm00001d033407	Zm00001d033407	Sobic.001G140800.1	0.4476	NA	NA
Cluster_0354	Zm00001d033413,Zm00001d033412,Zm00001d033407	Zm00001d033412	Sobic.001G140900.3	0.2790	NA	NA
Cluster_0354	Zm00001d033413,Zm00001d033412,Zm00001d033407	Zm00001d033413	Sobic.001G141100.1	0.4124	NA	NA
Cluster_0355	Zm00001d033416,Zm00001d033415	Zm00001d033416	Sobic.001G141400.2	0.0911	NA	NA
Cluster_0356	Zm00001d033434,Zm00001d033436,Zm00001d033430,Zm00001d033433,Zm00001d033438,Zm00001d033429,Zm00001d033440,Zm00001d033442	Zm00001d033430	Sobic.001G142400.1	0.4954	NA	NA
Cluster_0357	Zm00001d033462,Zm00001d033463,Zm00001d033460,Zm00001d033464	Zm00001d033460	Sobic.001G146400.1	0.3451	NA	NA
Cluster_0357	Zm00001d033462,Zm00001d033463,Zm00001d033460,Zm00001d033464	Zm00001d033464	Sobic.001G146700.1	0.4322	NA	NA
Cluster_0358	Zm00001d033489,Zm00001d033490	Zm00001d033489	Sobic.001G149800.2	0.5540	OS03T0654700-01	1.7555
Cluster_0358	Zm00001d033489,Zm00001d033490	Zm00001d033490	Sobic.001G150300.1	0.5926	NA	NA
Cluster_0359	Zm00001d033516,Zm00001d033514	Zm00001d033516	Sobic.001G136400.1	0.5715	NA	NA
Cluster_0360	Zm00001d033530,Zm00001d033531	Zm00001d033531	Sobic.001G134200.1	0.3371	OS03T0685900-01	1.5909
Cluster_0361	Zm00001d033535,Zm00001d033537	Zm00001d033537	Sobic.001G134400.1	0.2186	NA	NA
Cluster_0362	Zm00001d033544,Zm00001d033543	Zm00001d033543	Sobic.001G134800.1	0.2419	OS03T0684700-01	0.8798
Cluster_0362	Zm00001d033544,Zm00001d033543	Zm00001d033544	Sobic.001G134900.1	0.0870	OS03T0684500-01	0.9511
Cluster_0363	Zm00001d033571,Zm00001d033564	Zm00001d033564	Sobic.001G131200.1	0.2452	NA	NA
Cluster_0363	Zm00001d033571,Zm00001d033564	Zm00001d033571	Sobic.001G130800.1	0.6346	NA	NA
Cluster_0364	Zm00001d033606,Zm00001d033607	Zm00001d033606	Sobic.001G127400.1	0.0327	NA	NA
Cluster_0365	Zm00001d033624,Zm00001d033623	Zm00001d033623	Sobic.001G125900.1	0.4781	NA	NA
Cluster_0365	Zm00001d033624,Zm00001d033623	Zm00001d033624	Sobic.001G125800.1	0.6312	NA	NA
Cluster_0366	Zm00001d033625,Zm00001d033627	Zm00001d033625	Sobic.001G125300.1	0.1091	NA	NA
Cluster_0367	Zm00001d033651,Zm00001d033650,Zm00001d033649	Zm00001d033649	Sobic.001G123300.1	0.2377	NA	NA
Cluster_0367	Zm00001d033651,Zm00001d033650,Zm00001d033649	Zm00001d033651	Sobic.001G123100.1	0.1768	NA	NA
Cluster_0369	Zm00001d033689,Zm00001d033686,Zm00001d033694	Zm00001d033689	Sobic.001G123800.1	0.6370	NA	NA
Cluster_0370	Zm00001d033709,Zm00001d033710,Zm00001d033711	Zm00001d033709	Sobic.001G119200.1	0.2095	OS03T0709100-01	1.6690
Cluster_0370	Zm00001d033709,Zm00001d033710,Zm00001d033711	Zm00001d033710	Sobic.001G119000.1	1.5531	NA	NA
Cluster_0373	Zm00001d033765,Zm00001d033754	Zm00001d033754	Sobic.001G115600.1	0.2601	NA	NA
Cluster_0374	Zm00001d033837,Zm00001d033836	Zm00001d033836	Sobic.001G108600.1	0.1055	NA	NA
Cluster_0375	Zm00001d033859,Zm00001d033861	Zm00001d033859	Sobic.001G106200.1	0.2231	NA	NA
Cluster_0375	Zm00001d033859,Zm00001d033861	Zm00001d033861	Sobic.001G106000.2	0.2115	OS03T0727200-00	1.1524
Cluster_0376	Zm00001d033892,Zm00001d033891,Zm00001d033890	Zm00001d033890	Sobic.001G103200.1	0.1900	NA	NA
Cluster_0376	Zm00001d033892,Zm00001d033891,Zm00001d033890	Zm00001d033891	Sobic.001G103100.1	0.3205	NA	NA
Cluster_0376	Zm00001d033892,Zm00001d033891,Zm00001d033890	Zm00001d033892	Sobic.001G103000.2	0.2184	NA	NA
Cluster_0378	Zm00001d033927,Zm00001d033929	Zm00001d033927	Sobic.001G098400.1	0.1268	NA	NA
Cluster_0378	Zm00001d033927,Zm00001d033929	Zm00001d033929	Sobic.001G098000.1	0.1402	OS03T0737701-00	0.7549
Cluster_0380	Zm00001d028249,Zm00001d028252	Zm00001d028249	Sobic.001G452200.1	0.1974	NA	NA
Cluster_0380	Zm00001d028249,Zm00001d028252	Zm00001d028252	Sobic.001G452100.2	0.1525	NA	NA
Cluster_0381	Zm00001d034003,Zm00001d034002	Zm00001d034002	Sobic.001G091000.1	0.3014	NA	NA
Cluster_0381	Zm00001d034003,Zm00001d034002	Zm00001d034003	Sobic.001G090900.2	0.2651	OS03T0747500-01	0.9420
Cluster_0382	Zm00001d034017,Zm00001d034015	Zm00001d034015	Sobic.001G089100.3	0.3439	NA	NA
Cluster_0382	Zm00001d034017,Zm00001d034015	Zm00001d034017	Sobic.001G089000.1	0.2230	NA	NA
Cluster_0384	Zm00001d034045,Zm00001d034047	Zm00001d034045	Sobic.001G086500.1	0.1217	NA	NA
Cluster_0384	Zm00001d034045,Zm00001d034047	Zm00001d034047	Sobic.001G086400.1	0.0857	OS03T0753100-01	0.6124
Cluster_0386	Zm00001d034069,Zm00001d034068,Zm00001d034067,Zm00001d034066	Zm00001d034066	Sobic.001G084700.1	0.5618	NA	NA
Cluster_0386	Zm00001d034069,Zm00001d034068,Zm00001d034067,Zm00001d034066	Zm00001d034067	Sobic.001G084500.1	0.2603	NA	NA
Cluster_0386	Zm00001d034069,Zm00001d034068,Zm00001d034067,Zm00001d034066	Zm00001d034068	Sobic.001G084400.1	0.3440	NA	NA
Cluster_0386	Zm00001d034069,Zm00001d034068,Zm00001d034067,Zm00001d034066	Zm00001d034069	Sobic.001G084300.1	0.1881	NA	NA
Cluster_0387	Zm00001d034104,Zm00001d034096,Zm00001d034097,Zm00001d034095,Zm00001d034103,Zm00001d034107	Zm00001d034104	Sobic.001G082500.2	0.3005	NA	NA
Cluster_0388	Zm00001d034128,Zm00001d034129	Zm00001d034128	Sobic.001G080300.1	0.3960	NA	NA
Cluster_0388	Zm00001d034128,Zm00001d034129	Zm00001d034129	Sobic.001G080200.1	0.1688	NA	NA
Cluster_0389	Zm00001d034137,Zm00001d034125	Zm00001d034125	Sobic.001G080700.1	0.1237	NA	NA
Cluster_0389	Zm00001d034137,Zm00001d034125	Zm00001d034137	Sobic.001G079700.2	0.1305	NA	NA
Cluster_0390	Zm00001d034166,Zm00001d034167,Zm00001d034164,Zm00001d034165	Zm00001d034164	Sobic.001G078600.1	0.1152	NA	NA
Cluster_0390	Zm00001d034166,Zm00001d034167,Zm00001d034164,Zm00001d034165	Zm00001d034167	Sobic.001G078400.1	0.1231	OS03T0765200-01	0.5420
Cluster_0392	Zm00001d034201,Zm00001d034200	Zm00001d034200	Sobic.001G075800.1	0.4089	NA	NA
Cluster_0393	Zm00001d028269,Zm00001d028270	Zm00001d028270	Sobic.002G229500.1	3.2470	NA	NA
Cluster_0394	Zm00001d034237,Zm00001d034232	Zm00001d034237	Sobic.001G074200.1	0.1839	NA	NA
Cluster_0397	Zm00001d034254,Zm00001d034253	Zm00001d034254	Sobic.001G072800.2	0.2481	NA	NA
Cluster_0398	Zm00001d034265,Zm00001d034266	Zm00001d034265	Sobic.001G071500.1	0.4803	NA	NA
Cluster_0399	Zm00001d034307,Zm00001d034305	Zm00001d034307	Sobic.001G069200.1	0.3022	NA	NA
Cluster_0400	Zm00001d034322,Zm00001d034324	Zm00001d034324	Sobic.001G363200.1	1.4978	OS03T0362200-01	1.5776
Cluster_0401	Zm00001d034331,Zm00001d034327	Zm00001d034331	Sobic.001G070300.1	1.0583	NA	NA
Cluster_0403	Zm00001d028280,Zm00001d028286	Zm00001d028280	Sobic.001G449800.1	0.3260	NA	NA
Cluster_0403	Zm00001d028280,Zm00001d028286	Zm00001d028286	Sobic.001G449300.1	0.2365	NA	NA
