Cluster_ID	Cluster_Genes	Maize_Gene	Sorghum_Gene	Orzya_Gene	Note
Cluster_0284	Zm00008a002334,Zm00008a002340	Zm00008a002334	Sobic.001G273200.1	NA	FAIL
Cluster_0284	Zm00008a002334,Zm00008a002340	Zm00008a002340	Sobic.001G271600.2	NA	PASS
Cluster_0285	Zm00008a000362,Zm00008a000376,Zm00008a000377	Zm00008a000362	Sobic.001G503200.2	OS03T0148800-01	PASS
Cluster_0285	Zm00008a000362,Zm00008a000376,Zm00008a000377	Zm00008a000376	Sobic.001G501900.1	NA	PASS
Cluster_0285	Zm00008a000362,Zm00008a000376,Zm00008a000377	Zm00008a000377	Sobic.001G501800.1	NA	PASS
Cluster_0290	Zm00008a002354,Zm00008a002363,Zm00008a002362,Zm00008a002361,Zm00008a002353	Zm00008a002363	Sobic.001G268700.1	OS10T0140200-01	PASS
Cluster_0293	Zm00008a000387,Zm00008a000388	Zm00008a000387	Sobic.001G500400.2	NA	PASS
Cluster_0294	Zm00008a002389,Zm00008a002390,Zm00008a002384	Zm00008a002384	Sobic.001G266300.1	NA	FAIL
Cluster_0294	Zm00008a002389,Zm00008a002390,Zm00008a002384	Zm00008a002389	Sobic.001G266200.1	NA	PASS
Cluster_0294	Zm00008a002389,Zm00008a002390,Zm00008a002384	Zm00008a002390	Sobic.001G265900.1	NA	PASS
Cluster_0295	Zm00008a000390,Zm00008a000391	Zm00008a000391	Sobic.001G499500.2	NA	PASS
Cluster_0297	Zm00008a002409,Zm00008a002410	Zm00008a002410	Sobic.001G264500.1	NA	PASS
Cluster_0298	Zm00008a002412,Zm00008a002411	Zm00008a002412	Sobic.001G264300.1	NA	PASS
Cluster_0298	Zm00008a002412,Zm00008a002411	Zm00008a002411	Sobic.001G264400.1	OS10T0159600-01	PASS
Cluster_0299	Zm00008a002414,Zm00008a002417,Zm00008a002416	Zm00008a002414	Sobic.001G264000.1	NA	PASS
Cluster_0299	Zm00008a002414,Zm00008a002417,Zm00008a002416	Zm00008a002416	Sobic.001G263900.1	OS10T0159800-01	PASS
Cluster_0301	Zm00008a002427,Zm00008a002429	Zm00008a002429	Sobic.003G399500.1	OS02T0686500-01	FAIL
Cluster_0309	Zm00008a002553,Zm00008a002552	Zm00008a002553	NA	OS10T0389800-01	SynMap_Chosen
Cluster_0310	Zm00008a002559,Zm00008a002558	Zm00008a002558	Sobic.001G260800.1	NA	FAIL
Cluster_0314	Zm00008a002571,Zm00008a002572	Zm00008a002572	Sobic.003G385500.1	NA	FAIL
Cluster_0315	Zm00008a002587,Zm00008a002588	Zm00008a002588	Sobic.010G153000.1	NA	FAIL
Cluster_0317	Zm00008a002598,Zm00008a002599	Zm00008a002598	Sobic.010G094700.1	NA	FAIL
Cluster_0318	Zm00008a002603,Zm00008a002604	Zm00008a002603	Sobic.008G090000.1	NA	FALSE
Cluster_0319	Zm00008a000465,Zm00008a000466	Zm00008a000466	Sobic.001G490600.1	NA	PASS
Cluster_0319	Zm00008a000465,Zm00008a000466	Zm00008a000465	Sobic.001G490700.1	OS03T0169300-01	PASS
Cluster_0321	Zm00008a002647,Zm00008a002648	Zm00008a002647	Sobic.002G147500.2	NA	FAIL
Cluster_0322	Zm00008a002656,Zm00008a002655	Zm00008a002655	Sobic.008G132900.1	NA	PASS
Cluster_0325	Zm00008a000476,Zm00008a000479	Zm00008a000476	Sobic.001G488600.1	NA	PASS
Cluster_0325	Zm00008a000476,Zm00008a000479	Zm00008a000479	Sobic.001G488400.1	NA	PASS
Cluster_0326	Zm00008a002678,Zm00008a002679	Zm00008a002678	Sobic.008G135200.1	NA	PASS
Cluster_0326	Zm00008a002678,Zm00008a002679	Zm00008a002679	Sobic.008G135300.1	NA	PASS
Cluster_0327	Zm00008a002685,Zm00008a002686	Zm00008a002686	Sobic.008G135901.1	NA	PASS
Cluster_0328	Zm00008a002684,Zm00008a002687	Zm00008a002684	Sobic.008G135800.1	NA	PASS
Cluster_0331	Zm00008a000486,Zm00008a000487	Zm00008a000487	Sobic.001G227500.1	NA	FAIL
Cluster_0332	Zm00008a002713,Zm00008a002712	Zm00008a002713	Sobic.008G139600.1	NA	PASS
Cluster_0334	Zm00008a002727,Zm00008a002726,Zm00008a002725,Zm00008a002728	Zm00008a002727	Sobic.008G141100.1	NA	PASS
Cluster_0337	Zm00008a000499,Zm00008a000498	Zm00008a000499	Sobic.001G485200.2	OS03T0176300-00	PASS
Cluster_0339	Zm00008a002785,Zm00008a002774,Zm00008a002787,Zm00008a002781,Zm00008a002773	Zm00008a002774	Sobic.008G144000.1	NA	PASS
Cluster_0339	Zm00008a002785,Zm00008a002774,Zm00008a002787,Zm00008a002781,Zm00008a002773	Zm00008a002785	Sobic.008G144401.1	NA	PASS
Cluster_0341	Zm00008a002824,Zm00008a002825,Zm00008a002821,Zm00008a002822,Zm00008a002823	Zm00008a002821	Sobic.008G149300.1	NA	PASS
Cluster_0342	Zm00008a000509,Zm00008a000510	Zm00008a000509	Sobic.001G483400.1	NA	PASS
Cluster_0343	Zm00008a000512,Zm00008a000513,Zm00008a000511	Zm00008a000511	Sobic.001G483200.1	NA	PASS
Cluster_0344	Zm00008a002837,Zm00008a002834	Zm00008a002837	Sobic.008G150300.1	OS01T0664500-03	PASS
Cluster_0346	Zm00008a000036,Zm00008a000040	Zm00008a000036	Sobic.001G542200.1	NA	PASS
Cluster_0346	Zm00008a000036,Zm00008a000040	Zm00008a000040	Sobic.001G542100.1	NA	PASS
Cluster_0349	Zm00008a000516,Zm00008a000517,Zm00008a000515	Zm00008a000515	Sobic.001G482800.1	NA	PASS
Cluster_0349	Zm00008a000516,Zm00008a000517,Zm00008a000515	Zm00008a000516	Sobic.001G482700.1	OS03T0180900-01	PASS
Cluster_0349	Zm00008a000516,Zm00008a000517,Zm00008a000515	Zm00008a000517	Sobic.001G482600.1	NA	PASS
Cluster_0350	Zm00008a002873,Zm00008a002872	Zm00008a002873	Sobic.008G154100.1	NA	PASS
Cluster_0353	Zm00008a002903,Zm00008a002902,Zm00008a002901	Zm00008a002901	Sobic.008G160500.1	NA	PASS
Cluster_0353	Zm00008a002903,Zm00008a002902,Zm00008a002901	Zm00008a002903	Sobic.008G160600.1	NA	PASS
Cluster_0355	Zm00008a002910,Zm00008a002911,Zm00008a002912,Zm00008a002913	Zm00008a002913	Sobic.001G484600.1	NA	PASS
Cluster_0356	Zm00008a002936,Zm00008a002937	Zm00008a002936	Sobic.008G167300.2	NA	PASS
Cluster_0360	Zm00008a002974,Zm00008a002975,Zm00008a002973	Zm00008a002975	Sobic.008G174650.1	OS12T0618600-01	PASS
Cluster_0361	Zm00008a002990,Zm00008a002989,Zm00008a002988,Zm00008a002987	Zm00008a002988	Sobic.008G176800.3	OS12T0621700-01	PASS
Cluster_0364	Zm00008a000541,Zm00008a000540,Zm00008a000539	Zm00008a000539	Sobic.001G481600.2	NA	PASS
Cluster_0364	Zm00008a000541,Zm00008a000540,Zm00008a000539	Zm00008a000540	Sobic.001G481400.1	NA	PASS
Cluster_0366	Zm00008a003025,Zm00008a003024	Zm00008a003024	Sobic.008G183900.1	OS12T0630800-00	PASS
Cluster_0370	Zm00008a003052,Zm00008a003051	Zm00008a003051	Sobic.008G189100.1	NA	PASS
Cluster_0370	Zm00008a003052,Zm00008a003051	Zm00008a003052	Sobic.008G189200.3	NA	PASS
Cluster_0371	Zm00008a003056,Zm00008a003057,Zm00008a003055	Zm00008a003057	Sobic.008G189900.3	NA	PASS
Cluster_0372	Zm00008a003062,Zm00008a003061	Zm00008a003062	Sobic.008G190600.1	OS12T0638800-00	PASS
Cluster_0373	Zm00008a003068,Zm00008a003067	Zm00008a003067	Sobic.008G191200.1	NA	PASS
Cluster_0377	Zm00008a003096,Zm00008a003109	Zm00008a003096	Sobic.009G209500.1	NA	FAIL
Cluster_0377	Zm00008a003096,Zm00008a003109	Zm00008a003109	Sobic.007G224300.1	OS08T0487500-01	PASS
Cluster_0378	Zm00008a003101,Zm00008a003102,Zm00008a003114	Zm00008a003102	Sobic.007G225600.1	OS08T0484700-01	PASS
Cluster_0378	Zm00008a003101,Zm00008a003102,Zm00008a003114	Zm00008a003114	Sobic.007G223000.1	NA	PASS
Cluster_0379	Zm00008a003122,Zm00008a003123	Zm00008a003122	Sobic.007G220300.2	NA	PASS
Cluster_0379	Zm00008a003122,Zm00008a003123	Zm00008a003123	Sobic.007G220200.3	OS08T0494000-01	PASS
Cluster_0381	Zm00008a003127,Zm00008a003125,Zm00008a003130,Zm00008a003129	Zm00008a003127	Sobic.007G219900.1	NA	PASS
Cluster_0383	Zm00008a000570,Zm00008a000571	Zm00008a000571	Sobic.001G477800.1	NA	PASS
Cluster_0383	Zm00008a000570,Zm00008a000571	Zm00008a000570	Sobic.001G477800.1	OS03T0187100-00	PASS
Cluster_0389	Zm00008a003200,Zm00008a003167,Zm00008a003197,Zm00008a003195,Zm00008a003191,Zm00008a003190,Zm00008a003170,Zm00008a003181,Zm00008a003182,Zm00008a003161,Zm00008a003174,Zm00008a003199,Zm00008a003176	Zm00008a003167	Sobic.007G213700.1	NA	PASS
Cluster_0390	Zm00008a003221,Zm00008a003214,Zm00008a003222,Zm00008a003224,Zm00008a003220	Zm00008a003214	Sobic.007G212000.1	NA	PASS
Cluster_0393	Zm00008a003232,Zm00008a003233	Zm00008a003233	Sobic.007G210500.1	NA	PASS
Cluster_0396	Zm00008a003246,Zm00008a003248	Zm00008a003246	Sobic.007G208800.1	NA	PASS
Cluster_0398	Zm00008a003265,Zm00008a003267,Zm00008a003266	Zm00008a003265	Sobic.007G205400.1	NA	PASS
Cluster_0398	Zm00008a003265,Zm00008a003267,Zm00008a003266	Zm00008a003266	Sobic.009G145200.3	NA	PASS
Cluster_0398	Zm00008a003265,Zm00008a003267,Zm00008a003266	Zm00008a003267	NA	OS08T0521600-01	PASS
Cluster_0399	Zm00008a003294,Zm00008a003295	Zm00008a003294	Sobic.007G201400.1	NA	PASS
Cluster_0400	Zm00008a003308,Zm00008a003309,Zm00008a003306,Zm00008a003307	Zm00008a003306	Sobic.007G198800.1	NA	PASS
Cluster_0401	Zm00008a003315,Zm00008a003316	Zm00008a003315	Sobic.007G197700.1	NA	PASS
Cluster_0404	Zm00008a000590,Zm00008a000591	Zm00008a000591	Sobic.001G475800.1	NA	PASS
Cluster_0405	Zm00008a003337,Zm00008a003336	Zm00008a003337	Sobic.007G196600.1	NA	PASS
Cluster_0406	Zm00008a003364,Zm00008a003366	Zm00008a003364	NA	OS08T0531900-01	SynMap_Chosen
Cluster_0407	Zm00008a000592,Zm00008a000593	Zm00008a000593	Sobic.002G311700.1	NA	FAIL
Cluster_0409	Zm00008a003374,Zm00008a003375	Zm00008a003375	Sobic.007G191900.1	NA	PASS
Cluster_0410	Zm00008a003382,Zm00008a003383	Zm00008a003383	Sobic.007G190800.1	NA	PASS
Cluster_0411	Zm00008a003404,Zm00008a003403	Zm00008a003404	Sobic.007G187200.2	NA	PASS
Cluster_0413	Zm00008a003414,Zm00008a003415	Zm00008a003414	Sobic.007G184700.1	NA	PASS
Cluster_0414	Zm00008a000601,Zm00008a000600	Zm00008a000600	Sobic.001G474600.1	NA	PASS
Cluster_0415	Zm00008a000602,Zm00008a000603,Zm00008a000604	Zm00008a000604	Sobic.001G474500.4	NA	PASS
Cluster_0417	Zm00008a003481,Zm00008a003480,Zm00008a003482	Zm00008a003482	Sobic.007G157900.1	NA	PASS
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003488	Sobic.007G158500.1	NA	PASS
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003489	Sobic.007G158600.1	OS08T0477100-01	PASS
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003490	Sobic.007G158700.1	NA	PASS
Cluster_0418	Zm00008a003489,Zm00008a003488,Zm00008a003490,Zm00008a003491	Zm00008a003491	Sobic.007G158800.1	NA	PASS
Cluster_0421	Zm00008a003544,Zm00008a003545	Zm00008a003544	NA	OS08T0561900-01	PASS
Cluster_0421	Zm00008a003544,Zm00008a003545	Zm00008a003545	Sobic.007G166500.1	NA	PASS
Cluster_0423	Zm00008a003579,Zm00008a003578	Zm00008a003578	Sobic.007G169900.1	NA	PASS
Cluster_0424	Zm00008a003581,Zm00008a003582	Zm00008a003581	Sobic.007G171400.1	NA	PASS
Cluster_0424	Zm00008a003581,Zm00008a003582	Zm00008a003582	Sobic.007G171400.1	NA	PASS
Cluster_0426	Zm00008a003592,Zm00008a003602	Zm00008a003592	Sobic.007G172600.1	NA	PASS
Cluster_0427	Zm00008a003605,Zm00008a003604	Zm00008a003604	Sobic.007G173800.1	NA	PASS
Cluster_0428	Zm00008a003630,Zm00008a003618	Zm00008a003630	Sobic.007G178300.1	NA	PASS
Cluster_0428	Zm00008a003630,Zm00008a003618	Zm00008a003618	Sobic.007G177100.1	NA	PASS
Cluster_0429	Zm00008a003631,Zm00008a003637	Zm00008a003631	Sobic.007G152600.1	NA	FAIL
Cluster_0429	Zm00008a003631,Zm00008a003637	Zm00008a003637	Sobic.K028200.2	NA	FAIL
Cluster_0431	Zm00008a003639,Zm00008a003640	Zm00008a003640	Sobic.007G179800.1	NA	PASS
Cluster_0432	Zm00008a003646,Zm00008a003645	Zm00008a003645	Sobic.007G151200.1	OS08T0459700-00	PASS
Cluster_0433	Zm00008a003648,Zm00008a003649	Zm00008a003648	Sobic.007G151100.1	NA	PASS
Cluster_0436	Zm00008a003678,Zm00008a003682,Zm00008a003680	Zm00008a003678	Sobic.007G147800.1	NA	PASS
Cluster_0438	Zm00008a003688,Zm00008a003687	Zm00008a003687	Sobic.007G146600.1	NA	PASS
Cluster_0440	Zm00008a003728,Zm00008a003707,Zm00008a003719	Zm00008a003719	Sobic.007G142900.1	NA	PASS
Cluster_0443	Zm00008a000647,Zm00008a000645,Zm00008a000642,Zm00008a000643,Zm00008a000641,Zm00008a000648,Zm00008a000649	Zm00008a000641	Sobic.010G047500.1	NA	FAIL
Cluster_0445	Zm00008a003746,Zm00008a003745	Zm00008a003745	Sobic.007G139200.1	NA	PASS
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003748	Sobic.007G138900.1	NA	PASS
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003753	Sobic.007G138800.1	NA	PASS
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003767	Sobic.007G137101.1	OS08T0435700-00	PASS
Cluster_0447	Zm00008a003773,Zm00008a003753,Zm00008a003767,Zm00008a003748	Zm00008a003773	Sobic.007G136500.2	NA	PASS
Cluster_0448	Zm00008a003795,Zm00008a003796	Zm00008a003796	Sobic.007G134800.1	NA	PASS
Cluster_0450	Zm00008a003829,Zm00008a003830	Zm00008a003829	Sobic.007G118600.1	NA	PASS
Cluster_0452	Zm00008a003845,Zm00008a003843	Zm00008a003843	Sobic.007G122500.1	NA	PASS
Cluster_0452	Zm00008a003845,Zm00008a003843	Zm00008a003845	Sobic.007G122800.1	NA	PASS
Cluster_0455	Zm00008a003882,Zm00008a003881	Zm00008a003882	Sobic.007G116500.1	NA	PASS
Cluster_0457	Zm00008a003892,Zm00008a003899	Zm00008a003892	Sobic.007G115400.1	NA	FAIL
Cluster_0457	Zm00008a003892,Zm00008a003899	Zm00008a003899	Sobic.007G105600.2	NA	PASS
Cluster_0458	Zm00008a003900,Zm00008a003901	Zm00008a003901	Sobic.007G105800.1	NA	PASS
Cluster_0459	Zm00008a003926,Zm00008a003925	Zm00008a003925	Sobic.007G100800.1	NA	FALSE
Cluster_0460	Zm00008a003934,Zm00008a003935	Zm00008a003934	Sobic.001G188800.1	NA	PASS
Cluster_0460	Zm00008a003934,Zm00008a003935	Zm00008a003935	Sobic.001G188900.2	OS03T0564200-01	PASS
Cluster_0461	Zm00008a003940,Zm00008a003941	Zm00008a003940	Sobic.001G189000.1	OS03T0563600-01	PASS
Cluster_0461	Zm00008a003940,Zm00008a003941	Zm00008a003941	Sobic.001G189200.1	NA	PASS
Cluster_0462	Zm00008a003950,Zm00008a003951	Zm00008a003951	Sobic.001G191000.1	NA	PASS
Cluster_0463	Zm00008a003959,Zm00008a003960	Zm00008a003960	Sobic.001G192400.1	NA	PASS
Cluster_0464	Zm00008a003974,Zm00008a003973	Zm00008a003973	Sobic.001G193500.1	NA	PASS
Cluster_0465	Zm00008a003994,Zm00008a003986,Zm00008a003987	Zm00008a003986	Sobic.001G195100.1	NA	PASS
Cluster_0465	Zm00008a003994,Zm00008a003986,Zm00008a003987	Zm00008a003987	Sobic.001G195500.1	NA	PASS
Cluster_0465	Zm00008a003994,Zm00008a003986,Zm00008a003987	Zm00008a003994	Sobic.001G196300.1	NA	PASS
Cluster_0466	Zm00008a003997,Zm00008a003996	Zm00008a003997	Sobic.001G196500.1	NA	PASS
Cluster_0466	Zm00008a003997,Zm00008a003996	Zm00008a003996	Sobic.001G196500.2	OS10T0511900-01	PASS
Cluster_0467	Zm00008a004002,Zm00008a004003	Zm00008a004002	Sobic.001G197100.1	NA	PASS
Cluster_0467	Zm00008a004002,Zm00008a004003	Zm00008a004003	Sobic.001G197200.2	NA	PASS
Cluster_0468	Zm00008a000688,Zm00008a000689,Zm00008a000687	Zm00008a000687	Sobic.001G468000.1	NA	PASS
Cluster_0469	Zm00008a004011,Zm00008a004010	Zm00008a004010	Sobic.001G198500.1	NA	PASS
Cluster_0472	Zm00008a000691,Zm00008a000690,Zm00008a000692	Zm00008a000690	Sobic.001G468200.1	OS03T0198900-01	PASS
Cluster_0472	Zm00008a000691,Zm00008a000690,Zm00008a000692	Zm00008a000691	Sobic.001G468300.1	OS03T0198900-02	PASS
Cluster_0474	Zm00008a004063,Zm00008a004058	Zm00008a004058	NA	OS10T0500600-01	PASS
Cluster_0474	Zm00008a004063,Zm00008a004058	Zm00008a004063	Sobic.001G204000.1	NA	PASS
Cluster_0475	Zm00008a004060,Zm00008a004059,Zm00008a004064,Zm00008a004065	Zm00008a004059	Sobic.001G204200.1	NA	PASS
Cluster_0475	Zm00008a004060,Zm00008a004059,Zm00008a004064,Zm00008a004065	Zm00008a004060	Sobic.001G204300.1	NA	PASS
Cluster_0475	Zm00008a004060,Zm00008a004059,Zm00008a004064,Zm00008a004065	Zm00008a004064	NA	OS10T0500400-01	PASS
Cluster_0477	Zm00008a004093,Zm00008a004094	Zm00008a004093	Sobic.001G208100.1	NA	PASS
Cluster_0478	Zm00008a004112,Zm00008a004113,Zm00008a004110,Zm00008a004111,Zm00008a004114,Zm00008a004115,Zm00008a004108	Zm00008a004115	Sobic.001G211000.1	NA	PASS
Cluster_0479	Zm00008a004127,Zm00008a004126	Zm00008a004127	Sobic.001G213000.1	NA	PASS
Cluster_0481	Zm00008a004167,Zm00008a004168	Zm00008a004167	Sobic.001G218400.1	NA	PASS
Cluster_0481	Zm00008a004167,Zm00008a004168	Zm00008a004168	Sobic.001G218500.1	NA	PASS
Cluster_0482	Zm00008a000707,Zm00008a000705	Zm00008a000705	Sobic.009G084400.1	NA	FAIL
Cluster_0482	Zm00008a000707,Zm00008a000705	Zm00008a000707	Sobic.001G469600.1	NA	PASS
Cluster_0483	Zm00008a004192,Zm00008a004190	Zm00008a004190	Sobic.001G221200.1	NA	PASS
Cluster_0483	Zm00008a004192,Zm00008a004190	Zm00008a004192	Sobic.001G221400.1	NA	PASS
Cluster_0484	Zm00008a004196,Zm00008a004194,Zm00008a004195	Zm00008a004194	Sobic.001G221601.1	NA	PASS
Cluster_0484	Zm00008a004196,Zm00008a004194,Zm00008a004195	Zm00008a004195	NA	OS10T0473950-00	PASS
Cluster_0484	Zm00008a004196,Zm00008a004194,Zm00008a004195	Zm00008a004196	Sobic.001G221700.1	NA	PASS
Cluster_0485	Zm00008a004199,Zm00008a004200	Zm00008a004200	Sobic.001G221900.1	NA	PASS
Cluster_0489	Zm00008a004215,Zm00008a004214	Zm00008a004214	Sobic.001G223100.1	NA	PASS
Cluster_0489	Zm00008a004215,Zm00008a004214	Zm00008a004215	Sobic.001G223200.1	NA	PASS
Cluster_0490	Zm00008a004216,Zm00008a004217	Zm00008a004216	Sobic.001G224000.1	NA	PASS
Cluster_0491	Zm00008a004219,Zm00008a004220	Zm00008a004219	Sobic.001G227100.1	NA	PASS
Cluster_0491	Zm00008a004219,Zm00008a004220	Zm00008a004220	Sobic.001G226800.1	NA	PASS
Cluster_0492	Zm00008a004234,Zm00008a004233	Zm00008a004233	Sobic.001G224300.1	NA	PASS
Cluster_0494	Zm00008a004248,Zm00008a004250,Zm00008a004253	Zm00008a004248	Sobic.001G228900.1	NA	PASS
Cluster_0494	Zm00008a004248,Zm00008a004250,Zm00008a004253	Zm00008a004250	Sobic.001G229000.1	NA	PASS
Cluster_0496	Zm00008a004281,Zm00008a004280	Zm00008a004281	Sobic.001G233900.1	NA	PASS
Cluster_0496	Zm00008a004281,Zm00008a004280	Zm00008a004280	Sobic.001G233800.1	OS10T0446100-01	PASS
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004289	Sobic.001G236200.2	OS10T0442800-01	PASS
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004294	Sobic.001G236900.1	NA	PASS
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004295	Sobic.001G237000.1	NA	PASS
Cluster_0497	Zm00008a004289,Zm00008a004295,Zm00008a004294,Zm00008a004296	Zm00008a004296	Sobic.001G237100.1	NA	PASS
Cluster_0498	Zm00008a004298,Zm00008a004297	Zm00008a004298	Sobic.001G237300.1	NA	PASS
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004300	Sobic.001G237800.1	NA	PASS
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004301	Sobic.001G237900.1	NA	PASS
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004302	Sobic.001G238000.1	NA	PASS
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004304	Sobic.001G238200.1	NA	PASS
Cluster_0499	Zm00008a004302,Zm00008a004301,Zm00008a004300,Zm00008a004307,Zm00008a004305,Zm00008a004304	Zm00008a004307	Sobic.001G238400.1	NA	PASS
Cluster_0500	Zm00008a004317,Zm00008a004318	Zm00008a004317	Sobic.001G240000.1	NA	PASS
Cluster_0501	Zm00008a004329,Zm00008a004328	Zm00008a004329	Sobic.001G241700.1	NA	PASS
Cluster_0502	Zm00008a000715,Zm00008a000714	Zm00008a000715	Sobic.001G470800.1	NA	PASS
Cluster_0503	Zm00008a004333,Zm00008a004335	Zm00008a004333	Sobic.001G242300.2	NA	PASS
Cluster_0503	Zm00008a004333,Zm00008a004335	Zm00008a004335	Sobic.001G242500.1	NA	PASS
Cluster_0506	Zm00008a004353,Zm00008a004367	Zm00008a004353	Sobic.001G244900.1	NA	PASS
Cluster_0509	Zm00008a004375,Zm00008a004374	Zm00008a004375	Sobic.001G248600.1	NA	PASS
Cluster_0512	Zm00008a004406,Zm00008a004410	Zm00008a004410	Sobic.001G253700.1	NA	PASS
Cluster_0516	Zm00008a004438,Zm00008a004437	Zm00008a004437	Sobic.001G256700.1	OS10T0399700-00	PASS
Cluster_0518	Zm00008a000057,Zm00008a000056	Zm00008a000056	Sobic.001G539200.1	NA	PASS
Cluster_0519	Zm00008a004466,Zm00008a004464,Zm00008a004465,Zm00008a004463	Zm00008a004463	Sobic.002G409900.1	NA	PASS
Cluster_0519	Zm00008a004466,Zm00008a004464,Zm00008a004465,Zm00008a004463	Zm00008a004465	Sobic.001G185500.1	NA	PASS
Cluster_0519	Zm00008a004466,Zm00008a004464,Zm00008a004465,Zm00008a004463	Zm00008a004466	Sobic.001G185400.1	NA	PASS
Cluster_0520	Zm00008a004474,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004469	Zm00008a004470	Sobic.001G184300.1	OS03T0575200-01	PASS
Cluster_0520	Zm00008a004474,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004469	Zm00008a004472	Sobic.001G184100.1	OS03T0574900-01	PASS
Cluster_0520	Zm00008a004474,Zm00008a004472,Zm00008a004470,Zm00008a004473,Zm00008a004469	Zm00008a004473	Sobic.001G184000.1	NA	PASS
Cluster_0522	Zm00008a004504,Zm00008a004505	Zm00008a004504	Sobic.001G177900.1	NA	FAIL
Cluster_0524	Zm00008a004514,Zm00008a004513	Zm00008a004513	Sobic.001G177400.1	OS03T0588200-01	PASS
Cluster_0524	Zm00008a004514,Zm00008a004513	Zm00008a004514	Sobic.001G177200.1	NA	PASS
Cluster_0525	Zm00008a004527,Zm00008a004517	Zm00008a004517	Sobic.001G176600.1	NA	PASS
Cluster_0527	Zm00008a004524,Zm00008a004523	Zm00008a004523	Sobic.001G175500.1	NA	PASS
Cluster_0530	Zm00008a004540,Zm00008a004539	Zm00008a004539	Sobic.001G173700.1	NA	PASS
Cluster_0530	Zm00008a004540,Zm00008a004539	Zm00008a004540	Sobic.001G173700.1	NA	PASS
Cluster_0531	Zm00008a004552,Zm00008a004553	Zm00008a004552	Sobic.002G067700.1	NA	PASS
Cluster_0532	Zm00008a004558,Zm00008a004560,Zm00008a004559,Zm00008a004557	Zm00008a004558	Sobic.001G170301.1	OS03T0607200-01	FAIL
Cluster_0533	Zm00008a004568,Zm00008a004567	Zm00008a004567	Sobic.001G153700.1	NA	PASS
Cluster_0533	Zm00008a004568,Zm00008a004567	Zm00008a004568	Sobic.001G153900.1	NA	PASS
Cluster_0534	Zm00008a004581,Zm00008a004593,Zm00008a004582	Zm00008a004593	Sobic.001G156500.1	OS03T0642300-00	PASS
Cluster_0535	Zm00008a004594,Zm00008a004589	Zm00008a004594	Sobic.001G156600.1	NA	PASS
Cluster_0535	Zm00008a004594,Zm00008a004589	Zm00008a004589	Sobic.001G155800.1	NA	PASS
Cluster_0537	Zm00008a004606,Zm00008a004607,Zm00008a004608	Zm00008a004608	Sobic.001G157900.1	NA	PASS
Cluster_0538	Zm00008a004615,Zm00008a004617,Zm00008a004616	Zm00008a004615	Sobic.001G158900.3	NA	PASS
Cluster_0540	Zm00008a004664,Zm00008a004659,Zm00008a004660,Zm00008a004657,Zm00008a004658	Zm00008a004657	Sobic.001G165100.1	NA	PASS
Cluster_0540	Zm00008a004664,Zm00008a004659,Zm00008a004660,Zm00008a004657,Zm00008a004658	Zm00008a004660	Sobic.001G165801.1	NA	PASS
Cluster_0541	Zm00008a004669,Zm00008a004670	Zm00008a004669	Sobic.001G167000.1	NA	PASS
Cluster_0541	Zm00008a004669,Zm00008a004670	Zm00008a004670	Sobic.001G167100.2	OS03T0616400-01	PASS
Cluster_0542	Zm00008a004680,Zm00008a004679	Zm00008a004679	Sobic.001G168800.1	NA	PASS
Cluster_0544	Zm00008a004690,Zm00008a004688	Zm00008a004688	Sobic.001G169600.2	OS03T0607800-01	PASS
Cluster_0545	Zm00008a004695,Zm00008a004694	Zm00008a004694	Sobic.001G170000.1	NA	PASS
Cluster_0546	Zm00008a004701,Zm00008a004702	Zm00008a004701	Sobic.001G137000.1	NA	PASS
Cluster_0547	Zm00008a004703,Zm00008a004704	Zm00008a004703	Sobic.001G137100.1	NA	PASS
