Anchor	Maize1	Maize2
Sobic.002G428200.1.v3.1	Zm00001d022573_T001	Zm00001d007215_T001
Sobic.005G199200.1.v3.1	Zm00001d048741_T004	NA
Sobic.006G076601.1.v3.1	Zm00001d003724_T001,Zm00001d003729_T001	NA
Sobic.004G263700.1.v3.1	Zm00001d017807_T001	NA
Sobic.006G032400.1.v3.1	Zm00001d004140_T001	NA
Sobic.001G437500.1.v3.1	Zm00001d028412_T021	Zm00001d047923_T001
Sobic.004G107800.1.v3.1	Zm00001d016156_T002	NA
Sobic.002G269700.1.v3.1	Zm00001d021216_T001	Zm00001d006171_T001
Sobic.009G230900.1.v3.1	Zm00001d038997_T001	NA
Sobic.005G036900.1.v3.1	Zm00001d052527_T001	NA
Sobic.003G022500.1.v3.1	Zm00001d039391_T001	NA
Sobic.001G131700.1.v3.1	Zm00001d033558_T001	NA
Sobic.006G178800.1.v3.1	Zm00001d002669_T001	Zm00001d026130_T002
Sobic.002G320600.1.v3.1	Zm00001d021641_T002	Zm00001d006504_T001
Sobic.004G223000.1.v3.1	Zm00001d017303_T013	Zm00001d051183_T001
Sobic.005G116300.1.v3.1	Zm00001d049178_T001	NA
Sobic.001G404100.1.v3.1	Zm00001d028782_T002	Zm00001d047713_T002
Sobic.003G197000.3.v3.1	Zm00001d044289_T001	NA
Sobic.002G041666.1.v3.1	Zm00001d018855_T001	Zm00001d007909_T001
Sobic.002G352200.1.v3.1	Zm00001d021908_T001	Zm00001d006667_T001
Sobic.002G058300.3.v3.1	Zm00001d019039_T002	NA
Sobic.003G308100.1.v3.1	Zm00001d043336_T001	NA
Sobic.001G007300.1.v3.1	NA	Zm00001d012824_T001
Sobic.007G183800.1.v3.1	Zm00001d031706_T001	NA
Sobic.004G231700.1.v3.1	Zm00001d018097_T001	NA
Sobic.003G322300.1.v3.1	Zm00001d043224_T001	Zm00001d012599_T001
Sobic.004G179900.1.v3.1	Zm00001d016848_T001	Zm00001d050787_T001
Sobic.007G008000.1.v3.1	Zm00001d035020_T001	Zm00001d049722_T001
Sobic.006G234300.1.v3.1	Zm00001d002137_T001	NA
Sobic.010G206400.1.v3.1	NA	Zm00001d036740_T001
Sobic.002G297200.1.v3.1	NA	Zm00001d006344_T007
Sobic.009G072500.1.v3.1	Zm00001d037766_T001	NA
Sobic.008G100300.1.v3.1	Zm00001d023781_T001	NA
Sobic.001G071600.1.v3.1	Zm00001d034263_T004	NA
Sobic.003G153800.1.v3.1	Zm00001d040735_T001	Zm00001d009177_T001
Sobic.003G201700.1.v3.1	Zm00001d044324_T001	NA
Sobic.001G212300.1.v3.1	Zm00001d032637_T001	Zm00001d013967_T003
Sobic.002G203700.1.v3.1	Zm00001d020504_T001	NA
Sobic.002G408300.1.v3.1	NA	Zm00001d007106_T001
Sobic.009G238800.1.v3.1	NA	Zm00001d009627_T001
Sobic.003G368300.1.v3.1	Zm00001d042721_T001	Zm00001d012273_T001
Sobic.002G387300.1.v3.1	Zm00001d022244_T002	NA
Sobic.001G483300.1.v3.1	Zm00001d027894_T001	Zm00001d048273_T001
Sobic.002G166500.1.v3.1	Zm00001d020053_T002	NA
Sobic.007G160200.1.v3.1	Zm00001d031833_T001	NA
Sobic.004G274000.1.v3.1	Zm00001d017693_T001	NA
Sobic.003G212500.1.v3.1	Zm00001d044417_T001	NA
Sobic.002G091600.1.v3.1	NA	Zm00001d005466_T001
Sobic.001G301200.1.v3.1	Zm00001d029910_T001	Zm00001d047092_T001
Sobic.003G283100.1.v3.1	Zm00001d043581_T001	NA
Sobic.003G315700.1.v3.1	Zm00001d043277_T013	NA
Sobic.004G041500.1.v3.1	Zm00001d015279_T001	NA
Sobic.004G337900.1.v3.1	NA	Zm00001d051980_T001
Sobic.003G414500.1.v3.1	NA	Zm00001d011927_T001
Sobic.009G045900.2.v3.1	Zm00001d035789_T002	Zm00001d010868_T001
Sobic.009G201900.1.v3.1	NA	Zm00001d010784_T002
Sobic.003G413000.1.v3.1	Zm00001d042256_T002	NA
Sobic.006G134001.1.v3.1	Zm00001d003175_T001	Zm00001d025759_T001
Sobic.001G092500.1.v3.1	Zm00001d033991_T001	Zm00001d013288_T001
Sobic.009G221400.1.v3.1	Zm00001d038907_T001	Zm00001d009468_T001
Sobic.003G145100.2.v3.1	Zm00001d040621_T001	Zm00001d009090_T001
Sobic.007G115801.1.v3.1	Zm00001d032338_T001	NA
Sobic.001G509500.1.v3.1	Zm00001d027612_T001	Zm00001d048372_T001
Sobic.009G224000.1.v3.1	Zm00001d038927_T005	NA
Sobic.006G101900.1.v3.1	Zm00001d003476_T002	Zm00001d025572_T001
Sobic.003G116800.1.v3.1	NA	Zm00001d008331_T001
Sobic.004G213800.1.v3.1	NA	Zm00001d051075_T001
Sobic.010G193600.1.v3.1	Zm00001d046742_T002	NA
Sobic.003G158000.1.v3.1	NA	Zm00001d009183_T001
Sobic.004G356700.1.v3.1	Zm00001d018535_T003	NA
Sobic.004G209700.1.v3.1	Zm00001d017165_T001	NA
Sobic.010G001300.1.v3.1	NA	Zm00001d035865_T001
Sobic.002G179400.1.v3.1	Zm00001d020204_T001	NA
Sobic.009G179500.1.v3.1	Zm00001d038539_T001	NA
Sobic.003G127500.1.v3.1	Zm00001d040392_T001	Zm00001d008262_T001
Sobic.004G144400.1.v3.1	Zm00001d016475_T001	NA
Sobic.003G398400.1.v3.1	Zm00001d042394_T001	Zm00001d012085_T003
Sobic.004G335900.1.v3.1	NA	Zm00001d052002_T001
Sobic.001G381200.1.v3.1	Zm00001d029056_T002	Zm00001d047522_T002
Sobic.010G156400.1.v3.1	Zm00001d046137_T001	NA
Sobic.002G101000.1.v3.1	Zm00001d019341_T001	Zm00001d005485_T001
Sobic.001G394600.1.v3.1	Zm00001d028903_T001	NA
Sobic.009G236700.1.v3.1	Zm00001d039057_T001	Zm00001d009612_T001
Sobic.007G166000.1.v3.1	Zm00001d031895_T001	NA
Sobic.010G250400.1.v3.1	Zm00001d014665_T001	Zm00001d036483_T001
Sobic.006G112700.1.v3.1	NA	Zm00001d025653_T001
Sobic.001G005300.1.v3.1	Zm00001d034898_T001	NA
Sobic.004G163100.2.v3.1	Zm00001d016671_T001	NA
Sobic.003G289700.1.v3.1	Zm00001d043560_T001	NA
Sobic.003G156900.1.v3.1	Zm00001d040771_T001	NA
Sobic.004G230200.1.v3.1	NA	Zm00001d052211_T001
Sobic.009G052500.1.v3.1	Zm00001d037574_T001	NA
Sobic.010G260500.1.v3.1	Zm00001d014753_T002	Zm00001d036432_T001
Sobic.006G061100.1.v3.1	Zm00001d003864_T002	Zm00001d025300_T003
Sobic.001G013800.1.v3.1	Zm00001d034839_T004	NA
Sobic.002G374300.3.v3.1	Zm00001d022142_T001	NA
Sobic.006G110000.1.v3.1	Zm00001d003386_T001	NA
Sobic.006G096000.1.v3.1	Zm00001d003525_T007	Zm00001d025528_T002
Sobic.001G175000.2.v3.1	Zm00001d033158_T001	NA
Sobic.005G199700.1.v3.1	Zm00001d048740_T001	NA
Sobic.003G434700.1.v3.1	Zm00001d042035_T001	NA
Sobic.002G263400.1.v3.1	Zm00001d021160_T001	NA
Sobic.010G082800.1.v3.1	Zm00001d044925_T001	NA
Sobic.003G376800.1.v3.1	Zm00001d042626_T001	NA
Sobic.008G191200.1.v3.1	Zm00001d031221_T001	NA
Sobic.003G376500.2.v3.1	NA	Zm00001d012226_T001
Sobic.006G124300.2.v3.1	Zm00001d003268_T001	NA
Sobic.002G277200.1.v3.1	Zm00001d021313_T001	NA
Sobic.006G172300.1.v3.1	Zm00001d002724_T001	NA
Sobic.010G244100.1.v3.1	Zm00001d014596_T001	NA
Sobic.004G176500.1.v3.1	Zm00001d016815_T001	NA
Sobic.002G301400.1.v3.1	Zm00001d021486_T001	NA
Sobic.004G086800.1.v3.1	Zm00001d016438_T001	NA
Sobic.005G150700.1.v3.1	NA	Zm00001d007457_T006
Sobic.003G266400.1.v3.1	Zm00001d043773_T001	NA
Sobic.007G191100.1.v3.1	Zm00001d031648_T001	Zm00001d049857_T001
Sobic.001G146900.1.v3.1	Zm00001d033465_T001	Zm00001d013624_T001
Sobic.004G242900.1.v3.1	Zm00001d017994_T001	NA
Sobic.001G512400.1.v3.1	NA	Zm00001d048361_T001
Sobic.006G002201.1.v3.1	Zm00001d004551_T001	Zm00001d024938_T002
Sobic.010G032300.1.v3.1	Zm00001d045389_T007	NA
Sobic.001G191500.1.v3.1	NA	Zm00001d013828_T002
Sobic.001G329400.1.v3.1	NA	Zm00001d047345_T001
Sobic.006G110300.1.v3.1	Zm00001d003382_T002	Zm00001d025639_T002
Sobic.002G422300.1.v3.1	Zm00001d022530_T001	Zm00001d007188_T001
Sobic.009G170900.1.v3.1	NA	Zm00001d010601_T001
Sobic.010G005300.1.v3.1	Zm00001d045577_T003	Zm00001d035901_T001
Sobic.005G200200.1.v3.1	Zm00001d048737_T001	NA
Sobic.006G243600.2.v3.1	Zm00001d002042_T001	NA
Sobic.003G391100.1.v3.1	Zm00001d042482_T001	NA
Sobic.001G451600.1.v3.1	Zm00001d028258_T001	NA
Sobic.006G100501.1.v3.1	NA	Zm00001d025567_T001
Sobic.001G019900.1.v3.1	Zm00001d034784_T002	NA
Sobic.007G038800.1.v3.1	Zm00001d024631_T001	NA
Sobic.003G099300.1.v3.1	Zm00001d040142_T001	NA
Sobic.008G032100.1.v3.1	Zm00001d023366_T001	Zm00001d044691_T001
Sobic.001G349800.1.v3.1	Zm00001d029397_T001	NA
Sobic.003G370700.2.v3.1	Zm00001d042686_T001	Zm00001d012260_T001
Sobic.001G488800.1.v3.1	Zm00001d027853_T001	NA
Sobic.008G186900.1.v3.1	NA	Zm00001d041230_T001
Sobic.006G272600.1.v3.1	NA	Zm00001d026649_T001
Sobic.001G303600.2.v3.1	Zm00001d029861_T002	NA
Sobic.007G176800.1.v3.1	NA	Zm00001d053228_T002
Sobic.002G347500.1.v3.1	Zm00001d021870_T001	Zm00001d006639_T001
Sobic.010G131600.1.v3.1	Zm00001d045884_T001	NA
Sobic.004G029200.1.v3.1	Zm00001d015132_T001	NA
Sobic.003G248500.1.v3.1	Zm00001d043948_T002	NA
Sobic.002G232300.1.v3.1	Zm00001d020782_T001	NA
Sobic.001G441600.1.v3.1	Zm00001d028370_T001	Zm00001d047969_T001
Sobic.010G245800.1.v3.1	Zm00001d014608_T001	NA
Sobic.003G134800.1.v3.1	Zm00001d040503_T002	Zm00001d008218_T001
Sobic.001G100000.1.v3.1	Zm00001d033910_T001	NA
Sobic.001G201000.1.v3.1	Zm00001d032520_T001	Zm00001d013908_T002
Sobic.010G267700.1.v3.1	NA	Zm00001d036398_T001
Sobic.003G234900.1.v3.1	Zm00001d044092_T001	Zm00001d011457_T001
Sobic.003G121500.1.v3.1	Zm00001d040361_T001	NA
Sobic.006G119300.1.v3.1	Zm00001d003308_T001	NA
Sobic.003G037700.1.v3.1	Zm00001d039534_T001	NA
Sobic.010G245000.1.v3.1	NA	Zm00001d036520_T001
Sobic.004G058200.1.v3.1	Zm00001d015399_T001	NA
Sobic.004G063200.1.v3.1	Zm00001d015468_T001	NA
Sobic.004G060500.1.v3.1	Zm00001d015431_T001	NA
Sobic.001G061600.1.v3.1	Zm00001d034401_T001	Zm00001d013093_T001
Sobic.003G339600.1.v3.1	Zm00001d043039_T001	Zm00001d012492_T001
Sobic.006G273500.1.v3.1	NA	Zm00001d026655_T001
Sobic.008G058000.1.v3.1	Zm00001d023583_T001	NA
Sobic.006G008600.2.v3.1	Zm00001d004517_T001	Zm00001d024889_T002
Sobic.002G155100.1.v3.1	Zm00001d019988_T001	Zm00001d005535_T002
Sobic.004G247600.2.v3.1	Zm00001d017951_T001	Zm00001d051799_T001
Sobic.001G335900.1.v3.1	NA	Zm00001d047283_T005
Sobic.004G313900.1.v3.1	Zm00001d018225_T001	Zm00001d052133_T001
Sobic.005G194000.2.v3.1	Zm00001d048802_T003	NA
Sobic.003G008300.1.v3.1	Zm00001d039303_T001	Zm00001d008999_T001
Sobic.001G111150.1.v3.1	Zm00001d033800_T002	NA
Sobic.009G129700.1.v3.1	Zm00001d038135_T001	NA
Sobic.002G270100.1.v3.1	Zm00001d021223_T001	Zm00001d006175_T001
Sobic.008G144800.1.v3.1	Zm00001d030859_T001	NA
Sobic.010G073700.1.v3.1	Zm00001d045025_T001	NA
Sobic.008G111800.1.v3.1	Zm00001d023934_T001	NA
Sobic.001G313301.1.v3.1	Zm00001d029757_T001	Zm00001d047364_T001
Sobic.002G050700.2.v3.1	Zm00001d018930_T011	NA
Sobic.003G285700.1.v3.1	Zm00001d043566_T005	Zm00001d011762_T001
Sobic.002G225800.1.v3.1	Zm00001d020719_T003	Zm00001d005893_T001
Sobic.007G156800.1.v3.1	Zm00001d031797_T001	NA
Sobic.001G360500.2.v3.1	Zm00001d029280_T001	NA
Sobic.001G202700.1.v3.1	NA	Zm00001d013917_T001
Sobic.002G291700.2.v3.1	Zm00001d021416_T001	NA
Sobic.004G011700.1.v3.1	Zm00001d014993_T001	Zm00001d054043_T003
Sobic.004G083900.1.v3.1	Zm00001d015772_T001	NA
Sobic.002G421600.1.v3.1	Zm00001d022518_T001	NA
Sobic.009G125500.1.v3.1	Zm00001d038098_T001	NA
Sobic.001G111000.1.v3.1	Zm00001d033805_T001	NA
Sobic.004G017500.1.v3.1	NA	Zm00001d053895_T002
Sobic.001G474300.1.v3.1	Zm00001d028011_T001	Zm00001d048215_T001
Sobic.004G295400.1.v3.1	NA	Zm00001d051359_T001
Sobic.002G370100.1.v3.1	Zm00001d022102_T001	Zm00001d006810_T001
Sobic.006G157000.2.v3.1	Zm00001d002860_T001	NA
Sobic.001G087800.1.v3.1	Zm00001d034034_T003	NA
Sobic.010G243100.1.v3.1	Zm00001d014584_T004	Zm00001d036531_T002
Sobic.003G397500.1.v3.1	NA	Zm00001d012088_T001
Sobic.002G247300.1.v3.1	Zm00001d020938_T002	Zm00001d006027_T002
Sobic.006G106800.1.v3.1	Zm00001d003420_T001	Zm00001d025612_T001
Sobic.009G121000.2.v3.1	NA	Zm00001d009983_T001
Sobic.001G094400.1.v3.1	Zm00001d033980_T001	NA
Sobic.010G085600.1.v3.1	NA	Zm00001d037189_T002
Sobic.010G237200.1.v3.1	Zm00001d014521_T001	NA
Sobic.003G273300.1.v3.1	Zm00001d043696_T001	Zm00001d011691_T002
Sobic.007G197400.1.v3.1	NA	Zm00001d049796_T001
Sobic.003G107800.1.v3.1	NA	Zm00001d008394_T001
Sobic.010G168400.2.v3.1	Zm00001d046243_T003	NA
Sobic.006G189400.1.v3.1	Zm00001d002569_T001	NA
Sobic.001G511000.1.v3.1	Zm00001d027593_T001	NA
Sobic.006G021300.2.v3.1	Zm00001d004390_T001	NA
Sobic.001G158900.1.v3.1	Zm00001d033267_T001	NA
Sobic.004G064200.1.v3.1	NA	Zm00001d053735_T002
Sobic.004G320100.1.v3.1	Zm00001d018291_T002	NA
Sobic.004G078700.1.v3.1	Zm00001d015851_T001	Zm00001d053674_T001
Sobic.007G045500.1.v3.1	Zm00001d024572_T001	Zm00001d049554_T001
Sobic.001G403000.1.v3.1	Zm00001d028798_T001	NA
Sobic.007G026200.1.v3.1	Zm00001d035169_T001	Zm00001d049637_T001
Sobic.003G439000.1.v3.1	Zm00001d042008_T001	NA
Sobic.002G379500.3.v3.1	Zm00001d022180_T009	Zm00001d006899_T001
Sobic.001G093800.1.v3.1	Zm00001d033984_T002	NA
Sobic.001G240800.2.v3.1	Zm00001d032902_T001	NA
Sobic.004G263500.1.v3.1	Zm00001d017808_T001	Zm00001d051609_T001
Sobic.003G206700.1.v3.1	NA	Zm00001d011274_T001
Sobic.007G164900.1.v3.1	NA	Zm00001d049903_T001
Sobic.003G360600.2.v3.1	Zm00001d042814_T001	Zm00001d012326_T001
Sobic.002G373700.1.v3.1	Zm00001d022133_T001	NA
Sobic.001G401600.1.v3.1	Zm00001d028811_T001	Zm00001d047694_T001
Sobic.004G066200.1.v3.1	NA	Zm00001d053747_T004
Sobic.009G065800.1.v3.1	Zm00001d037703_T001	NA
Sobic.006G137000.1.v3.1	NA	Zm00001d025780_T001
Sobic.006G267700.1.v3.1	Zm00001d001826_T002	Zm00001d026625_T001
Sobic.009G231000.1.v3.1	NA	Zm00001d009553_T001
Sobic.004G018300.1.v3.1	NA	Zm00001d053909_T002
Sobic.007G139900.1.v3.1	Zm00001d032164_T001	Zm00001d050436_T001
Sobic.002G294600.1.v3.1	NA	Zm00001d006330_T001
Sobic.004G115350.1.v3.1	Zm00001d016084_T001	NA
Sobic.002G423000.2.v3.1	NA	Zm00001d007190_T001
Sobic.006G079100.1.v3.1	Zm00001d003709_T001	NA
Sobic.004G297600.1.v3.1	Zm00001d017457_T001	NA
Sobic.001G462401.1.v3.1	Zm00001d028046_T001	NA
Sobic.003G186900.1.v3.1	NA	Zm00001d011150_T001
Sobic.004G288900.2.v3.1	NA	Zm00001d051399_T001
Sobic.005G196500.1.v3.1	Zm00001d048772_T001	NA
Sobic.002G299300.1.v3.1	Zm00001d021344_T002	Zm00001d006353_T001
Sobic.001G485600.1.v3.1	NA	Zm00001d048291_T001
Sobic.010G221300.1.v3.1	Zm00001d046966_T001	NA
Sobic.002G062500.1.v3.1	Zm00001d019054_T001	NA
Sobic.003G122200.1.v3.1	NA	Zm00001d008295_T001
Sobic.006G165900.1.v3.1	Zm00001d002788_T001	NA
Sobic.004G337200.2.v3.1	Zm00001d018418_T001	Zm00001d051987_T001
Sobic.002G417900.3.v3.1	Zm00001d022444_T001	Zm00001d007169_T001
Sobic.003G222500.1.v3.1	Zm00001d044211_T001	NA
Sobic.001G499100.1.v3.1	Zm00001d027723_T002	NA
Sobic.001G130800.1.v3.1	Zm00001d033571_T001	NA
Sobic.003G368200.1.v3.1	Zm00001d042722_T001	NA
Sobic.002G338700.2.v3.1	Zm00001d021777_T002	Zm00001d006590_T002
Sobic.002G197100.1.v3.1	Zm00001d020419_T001	Zm00001d005732_T001
Sobic.003G041200.1.v3.1	Zm00001d039591_T001	NA
Sobic.002G044100.2.v3.1	Zm00001d018879_T001	Zm00001d007899_T001
Sobic.002G023200.1.v3.1	Zm00001d018737_T001	NA
Sobic.009G200100.1.v3.1	Zm00001d038726_T001	NA
Sobic.009G207000.1.v3.1	Zm00001d038756_T001	Zm00001d010806_T001
Sobic.003G121200.1.v3.1	Zm00001d040363_T001	NA
Sobic.009G109000.1.v3.1	Zm00001d037958_T001	NA
Sobic.002G222300.1.v3.1	Zm00001d020688_T001	Zm00001d005865_T001
Sobic.006G118000.1.v3.1	Zm00001d003314_T001	NA
Sobic.001G298500.1.v3.1	Zm00001d029886_T001	NA
Sobic.006G250300.1.v3.1	Zm00001d001983_T001	NA
Sobic.001G089400.1.v3.1	NA	Zm00001d013270_T001
Sobic.002G209900.1.v3.1	Zm00001d020573_T001	Zm00001d005786_T001
Sobic.005G156000.1.v3.1	NA	Zm00001d007481_T001
Sobic.002G256200.1.v3.1	Zm00001d021031_T001	NA
Sobic.001G041700.3.v3.1	Zm00001d034594_T001	NA
Sobic.007G208000.1.v3.1	Zm00001d031480_T001	NA
Sobic.009G203700.1.v3.1	Zm00001d038784_T001	NA
Sobic.004G250800.1.v3.1	NA	Zm00001d051754_T003
Sobic.003G333400.1.v3.1	Zm00001d043104_T001	Zm00001d012532_T001
Sobic.004G198600.1.v3.1	Zm00001d017050_T002	Zm00001d050925_T007
Sobic.001G242300.2.v3.1	Zm00001d032916_T001	NA
Sobic.010G120100.1.v3.1	Zm00001d045792_T001	NA
Sobic.003G233400.2.v3.1	NA	Zm00001d011447_T001
Sobic.001G091000.1.v3.1	Zm00001d034002_T001	NA
Sobic.002G279900.1.v3.1	Zm00001d022621_T005	Zm00001d006243_T001
Sobic.003G259600.1.v3.1	Zm00001d043840_T001	NA
Sobic.004G091100.1.v3.1	Zm00001d016382_T004	NA
Sobic.010G198100.1.v3.1	Zm00001d046675_T001	Zm00001d036781_T001
Sobic.010G207700.1.v3.1	Zm00001d046561_T001	Zm00001d036735_T002
Sobic.001G527600.1.v3.1	Zm00001d027416_T001	NA
Sobic.003G349300.1.v3.1	Zm00001d042938_T001	NA
Sobic.004G015300.1.v3.1	Zm00001d015020_T001	NA
Sobic.002G293100.1.v3.1	Zm00001d021403_T001	Zm00001d006319_T001
Sobic.001G472200.1.v3.1	Zm00001d028175_T001	Zm00001d048197_T001
Sobic.002G351100.1.v3.1	Zm00001d021898_T003	Zm00001d006656_T001
Sobic.006G280000.1.v3.1	NA	Zm00001d026696_T001
Sobic.003G246300.1.v3.1	Zm00001d043973_T001	NA
Sobic.007G118400.1.v3.1	Zm00001d032266_T001	Zm00001d050248_T001
Sobic.001G405800.1.v3.1	NA	Zm00001d047726_T001
Sobic.004G256100.1.v3.1	Zm00001d017886_T001	NA
Sobic.002G307800.1.v3.1	Zm00001d021532_T001	Zm00001d006417_T002
Sobic.007G210700.2.v3.1	Zm00001d031445_T001	NA
Sobic.007G177200.1.v3.1	NA	Zm00001d053217_T001
Sobic.002G187300.1.v3.1	Zm00001d020310_T002	Zm00001d005681_T001
Sobic.003G194200.1.v3.1	Zm00001d044254_T001	Zm00001d011225_T001
Sobic.007G002900.1.v3.1	NA	Zm00001d052768_T001
Sobic.002G386300.1.v3.1	Zm00001d022236_T001	NA
Sobic.008G049200.1.v3.1	Zm00001d023529_T001	NA
Sobic.008G040300.1.v3.1	Zm00001d023439_T001	NA
Sobic.010G199100.1.v3.1	Zm00001d046663_T001	NA
Sobic.001G353300.1.v3.1	Zm00001d029371_T001	NA
Sobic.010G078800.1.v3.1	Zm00001d044972_T001	NA
Sobic.002G204000.1.v3.1	Zm00001d020506_T001	NA
Sobic.001G240000.1.v3.1	Zm00001d032896_T001	Zm00001d014153_T001
Sobic.007G073900.1.v3.1	Zm00001d024298_T001	NA
Sobic.006G084500.1.v3.1	NA	Zm00001d025435_T001
Sobic.004G059000.1.v3.1	NA	Zm00001d053770_T001
Sobic.006G134100.1.v3.1	Zm00001d003173_T001	Zm00001d025761_T001
Sobic.003G111100.2.v3.1	Zm00001d040244_T001	NA
Sobic.002G136800.1.v3.1	NA	Zm00001d005324_T001
Sobic.002G380400.2.v3.1	Zm00001d022188_T003	NA
Sobic.001G324100.2.v3.1	Zm00001d029636_T001	NA
Sobic.002G342500.1.v3.1	Zm00001d021823_T002	NA
Sobic.001G184100.1.v3.1	Zm00001d033068_T001	NA
Sobic.005G073200.1.v3.1	Zm00001d049092_T002	Zm00001d007307_T001
Sobic.009G064900.1.v3.1	Zm00001d037626_T001	NA
Sobic.009G206600.1.v3.1	NA	Zm00001d010803_T001
Sobic.002G268200.1.v3.1	Zm00001d021197_T001	Zm00001d006161_T001
Sobic.006G231900.1.v3.1	Zm00001d002153_T001	NA
Sobic.001G381300.1.v3.1	NA	Zm00001d047523_T001
Sobic.002G037800.1.v3.1	Zm00001d018820_T001	NA
Sobic.008G131100.1.v3.1	Zm00001d030640_T002	NA
Sobic.001G019300.1.v3.1	NA	Zm00001d012881_T001
Sobic.003G020600.1.v3.1	Zm00001d039366_T001	NA
Sobic.002G082000.1.v3.1	Zm00001d019221_T001	NA
Sobic.010G065400.2.v3.1	Zm00001d045108_T001	NA
Sobic.002G083800.1.v3.1	Zm00001d019233_T001	Zm00001d005182_T001
Sobic.009G139400.1.v3.1	Zm00001d038203_T001	Zm00001d010256_T001
Sobic.007G062200.1.v3.1	Zm00001d024220_T001	Zm00001d049461_T001
Sobic.010G261700.1.v3.1	Zm00001d014762_T001	Zm00001d036426_T001
Sobic.005G156100.1.v3.1	Zm00001d053127_T003	NA
Sobic.003G187400.1.v3.1	Zm00001d044510_T002	NA
Sobic.003G141800.1.v3.1	Zm00001d040589_T001	Zm00001d009057_T001
Sobic.002G010400.1.v3.1	Zm00001d018673_T001	NA
Sobic.009G052901.1.v3.1	Zm00001d037567_T001	NA
Sobic.003G288300.1.v3.1	Zm00001d043549_T001	NA
Sobic.002G330700.1.v3.1	Zm00001d021711_T001	NA
Sobic.003G233200.2.v3.1	Zm00001d044104_T001	Zm00001d011446_T001
Sobic.008G103500.1.v3.1	Zm00001d023736_T001	NA
Sobic.001G078700.1.v3.1	NA	Zm00001d013200_T001
Sobic.001G035500.1.v3.1	Zm00001d034636_T001	Zm00001d012970_T001
Sobic.010G219400.5.v3.1	NA	Zm00001d036660_T001
Sobic.008G154400.1.v3.1	Zm00001d030976_T001	NA
Sobic.003G314100.1.v3.1	NA	Zm00001d012640_T002
Sobic.004G104700.1.v3.1	Zm00001d016198_T003	NA
Sobic.003G345900.1.v3.1	Zm00001d042974_T001	NA
Sobic.006G018400.1.v3.1	Zm00001d004357_T001	Zm00001d025055_T001
Sobic.010G201600.1.v3.1	Zm00001d046629_T001	NA
Sobic.002G392500.1.v3.1	Zm00001d022295_T001	NA
Sobic.003G143300.1.v3.1	NA	Zm00001d009130_T001
Sobic.002G280500.1.v3.1	Zm00001d022615_T001	NA
Sobic.009G215400.1.v3.1	Zm00001d038866_T002	Zm00001d009418_T001
Sobic.006G177500.1.v3.1	NA	Zm00001d026139_T001
Sobic.009G035700.1.v3.1	Zm00001d024777_T001	NA
Sobic.003G059200.1.v3.1	Zm00001d039750_T001	NA
Sobic.007G026400.1.v3.1	Zm00001d035171_T001	NA
Sobic.004G288400.1.v3.1	Zm00001d017530_T001	NA
Sobic.004G192500.2.v3.1	Zm00001d016974_T001	NA
Sobic.008G108300.1.v3.1	NA	Zm00001d041733_T001
Sobic.007G218000.1.v3.1	Zm00001d031318_T001	Zm00001d052845_T009
Sobic.002G259600.1.v3.1	Zm00001d021069_T002	Zm00001d006106_T001
Sobic.007G116600.1.v3.1	Zm00001d032333_T004	NA
Sobic.006G261100.1.v3.1	Zm00001d001895_T009	Zm00001d026582_T005
Sobic.006G245300.1.v3.1	NA	Zm00001d026480_T001
Sobic.005G132300.1.v3.1	Zm00001d049299_T001	NA
Sobic.007G167000.1.v3.1	Zm00001d031921_T001	Zm00001d049920_T001
Sobic.010G135700.1.v3.1	Zm00001d045936_T001	NA
Sobic.002G043100.3.v3.1	Zm00001d018864_T001	NA
Sobic.002G342800.1.v3.1	Zm00001d021826_T001	NA
Sobic.009G167100.1.v3.1	Zm00001d038404_T002	Zm00001d010564_T001
Sobic.001G261200.1.v3.1	Zm00001d030556_T001	NA
Sobic.002G276700.1.v3.1	Zm00001d021305_T001	NA
Sobic.002G070400.1.v3.1	NA	Zm00001d007759_T001
Sobic.003G443200.1.v3.1	NA	Zm00001d011787_T001
Sobic.002G400400.1.v3.1	NA	Zm00001d007070_T001
Sobic.003G039900.3.v3.1	Zm00001d039576_T001	NA
Sobic.001G144900.1.v3.1	Zm00001d033447_T003	NA
Sobic.005G028700.1.v3.1	Zm00001d052458_T001	NA
Sobic.006G177300.1.v3.1	Zm00001d002682_T001	NA
Sobic.007G191600.1.v3.1	Zm00001d031643_T001	Zm00001d049855_T002
Sobic.003G214500.1.v3.1	NA	Zm00001d011308_T001
Sobic.002G093900.1.v3.1	Zm00001d019314_T002	Zm00001d005473_T001
Sobic.006G047900.1.v3.1	Zm00001d004012_T001	NA
Sobic.001G356600.1.v3.1	Zm00001d029328_T001	NA
Sobic.009G097300.3.v3.1	Zm00001d038048_T001	NA
Sobic.004G027600.1.v3.1	NA	Zm00001d053974_T001
Sobic.001G359900.1.v3.1	Zm00001d029286_T001	NA
Sobic.006G270100.1.v3.1	NA	Zm00001d026635_T001
Sobic.001G075600.1.v3.1	Zm00001d034205_T001	Zm00001d013168_T001
Sobic.002G404700.1.v3.1	Zm00001d022405_T006	NA
Sobic.010G256500.1.v3.1	NA	Zm00001d036450_T001
Sobic.003G356300.1.v3.1	NA	Zm00001d012387_T001
Sobic.007G069000.1.v3.1	NA	Zm00001d049404_T001
