Anchor	Maize1	Maize2
LOC_Os03g57530.1.MSUv7.0	Zm00008a005426_T01.v1.1	Zm00008a019244_T01.v1.1
LOC_Os01g03130.1.MSUv7.0	Zm00008a011250_T01.v1.1	NA
LOC_Os10g38910.1.MSUv7.0	Zm00008a001921_T01.v1.1	NA
LOC_Os03g21950.1.MSUv7.0	Zm00008a001436_T01.v1.1	NA
LOC_Os01g65230.1.MSUv7.0	Zm00008a013186_T01.v1.1	NA
LOC_Os08g37720.1.MSUv7.0	Zm00008a003094_T01.v1.1	NA
LOC_Os06g49640.2.MSUv7.0	Zm00008a020550_T01.v1.1	NA
LOC_Os01g55040.1.MSUv7.0	Zm00008a013794_T01.v1.1	NA
LOC_Os12g02950.1.MSUv7.0	Zm00008a036358_T01.v1.1	NA
LOC_Os03g11720.1.MSUv7.0	Zm00008a000776_T01.v1.1	Zm00008a035831_T01.v1.1
LOC_Os02g38350.1.MSUv7.0	NA	Zm00008a016631_T01.v1.1
LOC_Os01g40980.1.MSUv7.0	Zm00008a014541_T01.v1.1	NA
LOC_Os12g34450.1.MSUv7.0	Zm00008a036807_T01.v1.1	Zm00008a012440_T01.v1.1
LOC_Os03g18454.1.MSUv7.0	Zm00008a001211_T01.v1.1	NA
LOC_Os10g39810.1.MSUv7.0	Zm00008a001990_T01.v1.1	NA
LOC_Os03g15770.1.MSUv7.0	Zm00008a001023_T01.v1.1	NA
LOC_Os05g38520.1.MSUv7.0	Zm00008a025942_T01.v1.1	Zm00008a031483_T01.v1.1
LOC_Os02g44560.1.MSUv7.0	NA	Zm00008a016910_T01.v1.1
LOC_Os01g22500.1.MSUv7.0	Zm00008a011770_T01.v1.1	Zm00008a030495_T01.v1.1
LOC_Os06g02440.1.MSUv7.0	Zm00008a033910_T01.v1.1	NA
LOC_Os09g02530.1.MSUv7.0	Zm00008a027454_T01.v1.1	NA
LOC_Os03g01550.1.MSUv7.0	Zm00008a000049_T01.v1.1	NA
LOC_Os01g71780.1.MSUv7.0	Zm00008a012761_T01.v1.1	NA
LOC_Os01g60080.1.MSUv7.0	Zm00008a013509_T01.v1.1	Zm00008a033033_T01.v1.1
LOC_Os01g35030.1.MSUv7.0	Zm00008a014711_T01.v1.1	NA
LOC_Os09g28110.1.MSUv7.0	Zm00008a028229_T01.v1.1	Zm00008a008991_T01.v1.1
LOC_Os06g40840.1.MSUv7.0	NA	Zm00008a024742_T01.v1.1
LOC_Os07g37100.1.MSUv7.0	Zm00008a029069_T01.v1.1	NA
LOC_Os09g37020.1.MSUv7.0	NA	Zm00008a009291_T01.v1.1
LOC_Os06g27860.1.MSUv7.0	Zm00008a034227_T01.v1.1	NA
LOC_Os01g56130.1.MSUv7.0	Zm00008a013718_T01.v1.1	Zm00008a033148_T01.v1.1
LOC_Os04g38680.1.MSUv7.0	Zm00008a007179_T01.v1.1	NA
LOC_Os01g62670.1.MSUv7.0	Zm00008a013340_T01.v1.1	Zm00008a032920_T01.v1.1
LOC_Os09g36480.1.MSUv7.0	NA	Zm00008a009270_T01.v1.1
LOC_Os02g10850.1.MSUv7.0	Zm00008a021270_T01.v1.1	NA
LOC_Os11g10980.1.MSUv7.0	Zm00008a015182_T01.v1.1	NA
LOC_Os09g35910.1.MSUv7.0	Zm00008a028650_T01.v1.1	Zm00008a009250_T01.v1.1
LOC_Os05g41500.1.MSUv7.0	NA	Zm00008a031571_T01.v1.1
LOC_Os03g14590.1.MSUv7.0	Zm00008a000943_T01.v1.1	NA
LOC_Os02g38160.1.MSUv7.0	Zm00008a022217_T01.v1.1	Zm00008a016614_T01.v1.1
LOC_Os02g10040.1.MSUv7.0	NA	Zm00008a018626_T01.v1.1
LOC_Os12g39380.1.MSUv7.0	Zm00008a002792_T01.v1.1	NA
LOC_Os04g51090.1.MSUv7.0	Zm00008a006389_T01.v1.1	NA
LOC_Os03g11050.1.MSUv7.0	Zm00008a000627_T01.v1.1	Zm00008a035876_T01.v1.1
LOC_Os10g40410.1.MSUv7.0	Zm00008a002027_T01.v1.1	Zm00008a035052_T01.v1.1
LOC_Os02g53100.1.MSUv7.0	Zm00008a023120_T01.v1.1	NA
LOC_Os05g50410.1.MSUv7.0	Zm00008a026541_T01.v1.1	NA
LOC_Os07g13170.1.MSUv7.0	Zm00008a027134_T01.v1.1	NA
LOC_Os04g47140.1.MSUv7.0	NA	Zm00008a038467_T01.v1.1
LOC_Os02g54890.1.MSUv7.0	Zm00008a023225_T01.v1.1	Zm00008a017447_T01.v1.1
LOC_Os02g13960.1.MSUv7.0	Zm00008a021603_T01.v1.1	Zm00008a018512_T01.v1.1
LOC_Os05g46350.1.MSUv7.0	Zm00008a026314_T01.v1.1	NA
LOC_Os10g37280.1.MSUv7.0	Zm00008a003978_T01.v1.1	NA
LOC_Os01g51280.1.MSUv7.0	Zm00008a014009_T01.v1.1	Zm00008a032356_T01.v1.1
LOC_Os07g44430.1.MSUv7.0	Zm00008a029473_T01.v1.1	NA
LOC_Os04g37810.1.MSUv7.0	Zm00008a007228_T01.v1.1	NA
LOC_Os12g37419.1.MSUv7.0	Zm00008a002619_T01.v1.1	Zm00008a012346_T01.v1.1
LOC_Os02g33230.1.MSUv7.0	NA	Zm00008a016421_T01.v1.1
LOC_Os01g65410.1.MSUv7.0	Zm00008a013171_T01.v1.1	Zm00008a032802_T01.v1.1
LOC_Os03g19220.1.MSUv7.0	Zm00008a001275_T01.v1.1	Zm00008a035475_T01.v1.1
LOC_Os03g46410.1.MSUv7.0	Zm00008a005885_T01.v1.1	Zm00008a019674_T01.v1.1
LOC_Os03g57260.1.MSUv7.0	Zm00008a005412_T01.v1.1	NA
LOC_Os02g38050.1.MSUv7.0	Zm00008a022211_T01.v1.1	NA
LOC_Os04g52270.1.MSUv7.0	NA	Zm00008a038586_T01.v1.1
LOC_Os02g02550.1.MSUv7.0	NA	Zm00008a018888_T01.v1.1
LOC_Os03g05760.1.MSUv7.0	Zm00008a000382_T01.v1.1	Zm00008a036109_T01.v1.1
LOC_Os02g01365.1.MSUv7.0	Zm00008a020702_T01.v1.1	NA
LOC_Os07g40550.1.MSUv7.0	Zm00008a029271_T01.v1.1	Zm00008a009698_T01.v1.1
LOC_Os06g06480.1.MSUv7.0	Zm00008a033670_T01.v1.1	Zm00008a024315_T01.v1.1
LOC_Os03g27320.1.MSUv7.0	NA	Zm00008a035126_T01.v1.1
LOC_Os03g19590.1.MSUv7.0	Zm00008a001302_T01.v1.1	Zm00008a035446_T01.v1.1
LOC_Os03g52370.1.MSUv7.0	Zm00008a005098_T01.v1.1	NA
LOC_Os08g04620.1.MSUv7.0	Zm00008a037346_T01.v1.1	Zm00008a015591_T01.v1.1
LOC_Os03g54900.1.MSUv7.0	NA	Zm00008a019379_T01.v1.1
LOC_Os11g38670.1.MSUv7.0	Zm00008a015087_T01.v1.1	NA
LOC_Os10g37500.1.MSUv7.0	Zm00008a003963_T01.v1.1	NA
LOC_Os01g38970.1.MSUv7.0	Zm00008a014447_T01.v1.1	NA
LOC_Os09g33530.1.MSUv7.0	Zm00008a028492_T01.v1.1	NA
LOC_Os03g52290.1.MSUv7.0	NA	Zm00008a019460_T01.v1.1
LOC_Os05g41070.1.MSUv7.0	NA	Zm00008a031566_T01.v1.1
LOC_Os02g02400.1.MSUv7.0	NA	Zm00008a018904_T01.v1.1
LOC_Os03g57420.1.MSUv7.0	Zm00008a005420_T01.v1.1	NA
LOC_Os03g21250.1.MSUv7.0	Zm00008a001390_T01.v1.1	Zm00008a035385_T01.v1.1
LOC_Os03g21210.1.MSUv7.0	Zm00008a001383_T01.v1.1	Zm00008a035386_T01.v1.1
LOC_Os02g31160.1.MSUv7.0	Zm00008a021869_T01.v1.1	Zm00008a016346_T01.v1.1
LOC_Os09g15700.1.MSUv7.0	Zm00008a027744_T01.v1.1	NA
LOC_Os06g38294.1.MSUv7.0	Zm00008a034505_T01.v1.1	NA
LOC_Os07g36410.1.MSUv7.0	Zm00008a029044_T01.v1.1	Zm00008a009531_T01.v1.1
LOC_Os10g39930.1.MSUv7.0	Zm00008a001998_T01.v1.1	NA
LOC_Os07g45080.1.MSUv7.0	NA	Zm00008a009856_T01.v1.1
LOC_Os01g54050.1.MSUv7.0	Zm00008a013862_T01.v1.1	NA
LOC_Os06g06190.1.MSUv7.0	NA	Zm00008a024285_T01.v1.1
LOC_Os11g38800.1.MSUv7.0	Zm00008a015080_T01.v1.1	NA
LOC_Os01g65680.1.MSUv7.0	Zm00008a013145_T01.v1.1	Zm00008a032782_T01.v1.1
LOC_Os02g07920.1.MSUv7.0	Zm00008a021068_T01.v1.1	Zm00008a018687_T01.v1.1
LOC_Os03g07120.1.MSUv7.0	Zm00008a000450_T01.v1.1	NA
LOC_Os01g45720.1.MSUv7.0	Zm00008a014307_T01.v1.1	NA
LOC_Os03g61700.1.MSUv7.0	Zm00008a005710_T01.v1.1	NA
LOC_Os07g41710.2.MSUv7.0	Zm00008a029334_T01.v1.1	Zm00008a009757_T01.v1.1
LOC_Os03g06420.1.MSUv7.0	NA	Zm00008a036126_T01.v1.1
LOC_Os06g42560.4.MSUv7.0	Zm00008a034710_T01.v1.1	NA
LOC_Os04g36610.1.MSUv7.0	NA	Zm00008a037951_T01.v1.1
LOC_Os02g09720.1.MSUv7.0	NA	Zm00008a018640_T01.v1.1
LOC_Os01g72049.2.MSUv7.0	NA	Zm00008a032515_T01.v1.1
LOC_Os01g57470.1.MSUv7.0	Zm00008a013652_T01.v1.1	NA
LOC_Os04g54440.1.MSUv7.0	Zm00008a006168_T01.v1.1	Zm00008a038681_T01.v1.1
LOC_Os07g49370.1.MSUv7.0	NA	Zm00008a010004_T01.v1.1
LOC_Os03g20680.1.MSUv7.0	NA	Zm00008a035409_T01.v1.1
LOC_Os01g49190.1.MSUv7.0	Zm00008a014121_T01.v1.1	NA
LOC_Os09g20320.1.MSUv7.0	Zm00008a027877_T01.v1.1	NA
LOC_Os09g35800.1.MSUv7.0	Zm00008a028633_T01.v1.1	NA
LOC_Os03g03730.1.MSUv7.0	Zm00008a000212_T01.v1.1	NA
LOC_Os07g27350.1.MSUv7.0	Zm00008a027402_T01.v1.1	NA
LOC_Os02g03950.1.MSUv7.0	Zm00008a020864_T01.v1.1	NA
LOC_Os04g42310.1.MSUv7.0	NA	Zm00008a038189_T01.v1.1
LOC_Os04g52280.1.MSUv7.0	Zm00008a006306_T01.v1.1	NA
LOC_Os04g35800.1.MSUv7.0	NA	Zm00008a037930_T01.v1.1
LOC_Os03g49210.1.MSUv7.0	Zm00008a004906_T01.v1.1	NA
LOC_Os03g58110.1.MSUv7.0	Zm00008a005463_T01.v1.1	Zm00008a019223_T01.v1.1
LOC_Os03g01910.1.MSUv7.0	Zm00008a000068_T01.v1.1	Zm00008a036216_T01.v1.1
LOC_Os03g61210.1.MSUv7.0	Zm00008a005697_T01.v1.1	NA
LOC_Os07g37720.1.MSUv7.0	NA	Zm00008a009568_T01.v1.1
LOC_Os03g59620.1.MSUv7.0	Zm00008a005592_T01.v1.1	Zm00008a019149_T01.v1.1
LOC_Os05g02150.1.MSUv7.0	Zm00008a023909_T01.v1.1	Zm00008a031863_T01.v1.1
LOC_Os03g58710.1.MSUv7.0	Zm00008a005505_T01.v1.1	NA
LOC_Os02g47470.1.MSUv7.0	Zm00008a022752_T01.v1.1	Zm00008a017048_T01.v1.1
LOC_Os01g41370.1.MSUv7.0	Zm00008a014561_T01.v1.1	Zm00008a032036_T01.v1.1
LOC_Os04g58160.1.MSUv7.0	Zm00008a005935_T01.v1.1	Zm00008a038856_T01.v1.1
LOC_Os06g01210.1.MSUv7.0	Zm00008a033970_T01.v1.1	Zm00008a024052_T01.v1.1
LOC_Os03g16130.1.MSUv7.0	Zm00008a001050_T01.v1.1	Zm00008a035613_T01.v1.1
LOC_Os03g60850.1.MSUv7.0	Zm00008a005659_T01.v1.1	Zm00008a019097_T01.v1.1
LOC_Os02g55380.1.MSUv7.0	NA	Zm00008a017423_T01.v1.1
LOC_Os07g41330.1.MSUv7.0	Zm00008a029302_T01.v1.1	Zm00008a009750_T01.v1.1
LOC_Os04g42840.1.MSUv7.0	Zm00008a006927_T01.v1.1	Zm00008a038214_T01.v1.1
LOC_Os04g37520.1.MSUv7.0	Zm00008a007247_T01.v1.1	NA
LOC_Os03g02570.1.MSUv7.0	Zm00008a000110_T01.v1.1	NA
LOC_Os05g37470.1.MSUv7.0	Zm00008a025860_T01.v1.1	NA
LOC_Os02g07910.1.MSUv7.0	Zm00008a021067_T01.v1.1	NA
LOC_Os09g36460.1.MSUv7.0	Zm00008a028690_T01.v1.1	Zm00008a009269_T01.v1.1
LOC_Os08g08140.1.MSUv7.0	Zm00008a038665_T01.v1.1	NA
LOC_Os02g47780.1.MSUv7.0	Zm00008a022774_T01.v1.1	NA
LOC_Os01g45380.1.MSUv7.0	Zm00008a014319_T01.v1.1	Zm00008a032164_T01.v1.1
LOC_Os03g48000.1.MSUv7.0	Zm00008a004830_T01.v1.1	NA
LOC_Os03g58190.1.MSUv7.0	Zm00008a005471_T01.v1.1	Zm00008a019219_T01.v1.1
LOC_Os01g72940.1.MSUv7.0	NA	Zm00008a032464_T01.v1.1
LOC_Os09g28340.1.MSUv7.0	Zm00008a028259_T01.v1.1	Zm00008a009021_T01.v1.1
LOC_Os02g11740.1.MSUv7.0	Zm00008a021722_T01.v1.1	NA
LOC_Os02g02690.1.MSUv7.0	Zm00008a020770_T01.v1.1	NA
LOC_Os03g11400.1.MSUv7.0	NA	Zm00008a035857_T01.v1.1
LOC_Os03g14950.1.MSUv7.0	Zm00008a000965_T01.v1.1	NA
LOC_Os02g50490.1.MSUv7.0	Zm00008a022930_T01.v1.1	Zm00008a017259_T01.v1.1
LOC_Os09g38450.1.MSUv7.0	Zm00008a028750_T01.v1.1	Zm00008a009353_T01.v1.1
LOC_Os08g03290.1.MSUv7.0	Zm00008a023568_T01.v1.1	NA
LOC_Os03g55100.1.MSUv7.0	NA	Zm00008a019370_T01.v1.1
LOC_Os02g57090.1.MSUv7.0	Zm00008a023332_T01.v1.1	NA
LOC_Os01g47580.1.MSUv7.0	Zm00008a014213_T01.v1.1	NA
LOC_Os09g29404.1.MSUv7.0	Zm00008a028336_T01.v1.1	Zm00008a009070_T01.v1.1
LOC_Os08g33720.1.MSUv7.0	Zm00008a003762_T01.v1.1	Zm00008a016222_T01.v1.1
LOC_Os05g33020.1.MSUv7.0	Zm00008a025748_T01.v1.1	NA
LOC_Os05g41530.1.MSUv7.0	Zm00008a026096_T01.v1.1	NA
LOC_Os08g42620.1.MSUv7.0	NA	Zm00008a017910_T01.v1.1
LOC_Os01g61990.2.MSUv7.0	Zm00008a013388_T01.v1.1	NA
LOC_Os08g42590.1.MSUv7.0	Zm00008a003400_T01.v1.1	NA
LOC_Os04g11130.1.MSUv7.0	Zm00008a007843_T01.v1.1	NA
LOC_Os06g30400.1.MSUv7.0	NA	Zm00008a025208_T01.v1.1
LOC_Os07g42730.1.MSUv7.0	NA	Zm00008a009787_T01.v1.1
LOC_Os07g10350.1.MSUv7.0	Zm00008a027045_T01.v1.1	NA
LOC_Os05g43950.1.MSUv7.0	Zm00008a026190_T01.v1.1	NA
LOC_Os03g04000.1.MSUv7.0	Zm00008a000244_T01.v1.1	NA
LOC_Os06g35520.1.MSUv7.0	Zm00008a034293_T01.v1.1	NA
LOC_Os12g29960.1.MSUv7.0	Zm00008a036614_T01.v1.1	NA
LOC_Os02g57430.1.MSUv7.0	Zm00008a023356_T01.v1.1	NA
LOC_Os05g45954.1.MSUv7.0	NA	Zm00008a031922_T01.v1.1
LOC_Os02g10060.1.MSUv7.0	NA	Zm00008a018625_T01.v1.1
LOC_Os03g14510.1.MSUv7.0	Zm00008a000939_T01.v1.1	NA
LOC_Os03g46570.1.MSUv7.0	Zm00008a004737_T01.v1.1	Zm00008a019662_T01.v1.1
LOC_Os01g56050.1.MSUv7.0	NA	Zm00008a033144_T01.v1.1
LOC_Os01g47730.1.MSUv7.0	Zm00008a014204_T01.v1.1	Zm00008a032226_T01.v1.1
LOC_Os03g45730.1.MSUv7.0	Zm00008a004775_T01.v1.1	Zm00008a019707_T01.v1.1
LOC_Os09g38560.1.MSUv7.0	NA	Zm00008a009357_T01.v1.1
LOC_Os06g12610.1.MSUv7.0	Zm00008a033317_T01.v1.1	NA
LOC_Os07g06800.1.MSUv7.0	Zm00008a026842_T01.v1.1	Zm00008a010493_T01.v1.1
LOC_Os02g10770.2.MSUv7.0	Zm00008a021277_T01.v1.1	NA
LOC_Os02g45930.1.MSUv7.0	Zm00008a022651_T01.v1.1	Zm00008a016967_T01.v1.1
LOC_Os02g44870.1.MSUv7.0	Zm00008a022587_T01.v1.1	Zm00008a016925_T01.v1.1
LOC_Os08g32650.1.MSUv7.0	Zm00008a003824_T01.v1.1	Zm00008a016168_T01.v1.1
LOC_Os01g25460.1.MSUv7.0	Zm00008a011840_T01.v1.1	NA
LOC_Os01g13800.1.MSUv7.0	NA	Zm00008a030398_T01.v1.1
LOC_Os08g37400.1.MSUv7.0	Zm00008a003506_T01.v1.1	NA
LOC_Os12g40570.1.MSUv7.0	Zm00008a002870_T01.v1.1	Zm00008a012198_T01.v1.1
LOC_Os03g20630.2.MSUv7.0	Zm00008a001358_T01.v1.1	NA
LOC_Os03g13130.1.MSUv7.0	Zm00008a000824_T01.v1.1	Zm00008a035776_T01.v1.1
LOC_Os12g44000.1.MSUv7.0	Zm00008a003053_T01.v1.1	Zm00008a012013_T01.v1.1
LOC_Os11g14170.1.MSUv7.0	Zm00008a015165_T01.v1.1	NA
LOC_Os02g47930.1.MSUv7.0	Zm00008a022788_T01.v1.1	Zm00008a017084_T01.v1.1
LOC_Os04g30890.1.MSUv7.0	Zm00008a007650_T01.v1.1	NA
LOC_Os02g39360.1.MSUv7.0	Zm00008a022270_T01.v1.1	Zm00008a016647_T01.v1.1
LOC_Os05g04630.1.MSUv7.0	Zm00008a037448_T01.v1.1	NA
LOC_Os09g32960.3.MSUv7.0	Zm00008a028507_T01.v1.1	Zm00008a009181_T01.v1.1
LOC_Os03g17730.1.MSUv7.0	Zm00008a001162_T01.v1.1	Zm00008a035547_T01.v1.1
LOC_Os01g04620.1.MSUv7.0	NA	Zm00008a030070_T01.v1.1
LOC_Os03g42630.1.MSUv7.0	Zm00008a004652_T01.v1.1	Zm00008a019774_T01.v1.1
LOC_Os11g07030.1.MSUv7.0	NA	Zm00008a008201_T01.v1.1
LOC_Os01g52050.1.MSUv7.0	Zm00008a013973_T01.v1.1	Zm00008a032376_T01.v1.1
LOC_Os03g51600.1.MSUv7.0	Zm00008a005048_T01.v1.1	Zm00008a019481_T01.v1.1
LOC_Os02g10370.1.MSUv7.0	Zm00008a021313_T01.v1.1	Zm00008a018606_T01.v1.1
LOC_Os03g61560.1.MSUv7.0	Zm00008a005722_T01.v1.1	NA
LOC_Os10g30910.1.MSUv7.0	NA	Zm00008a020082_T01.v1.1
LOC_Os11g06410.1.MSUv7.0	Zm00008a018278_T01.v1.1	Zm00008a008233_T01.v1.1
LOC_Os11g03060.1.MSUv7.0	Zm00008a017703_T01.v1.1	NA
LOC_Os07g06620.2.MSUv7.0	Zm00008a026826_T01.v1.1	NA
LOC_Os08g37345.1.MSUv7.0	Zm00008a003497_T01.v1.1	NA
LOC_Os10g42670.1.MSUv7.0	Zm00008a002207_T01.v1.1	NA
LOC_Os04g39140.1.MSUv7.0	NA	Zm00008a038067_T01.v1.1
LOC_Os01g41950.1.MSUv7.0	Zm00008a014578_T01.v1.1	NA
LOC_Os04g44570.1.MSUv7.0	Zm00008a006803_T01.v1.1	NA
LOC_Os02g42020.1.MSUv7.0	Zm00008a022386_T01.v1.1	Zm00008a016759_T01.v1.1
LOC_Os07g42800.1.MSUv7.0	Zm00008a029384_T01.v1.1	NA
LOC_Os03g21560.1.MSUv7.0	Zm00008a001410_T01.v1.1	Zm00008a035377_T01.v1.1
LOC_Os02g31080.1.MSUv7.0	Zm00008a021855_T01.v1.1	Zm00008a016347_T01.v1.1
LOC_Os06g03780.1.MSUv7.0	Zm00008a033874_T01.v1.1	NA
LOC_Os04g55560.2.MSUv7.0	Zm00008a006122_T01.v1.1	Zm00008a038718_T01.v1.1
LOC_Os12g41590.1.MSUv7.0	Zm00008a002915_T01.v1.1	NA
LOC_Os10g37640.1.MSUv7.0	Zm00008a001868_T01.v1.1	NA
LOC_Os09g30466.1.MSUv7.0	Zm00008a028400_T01.v1.1	NA
LOC_Os03g07440.1.MSUv7.0	NA	Zm00008a036030_T01.v1.1
LOC_Os05g46000.1.MSUv7.0	Zm00008a026296_T01.v1.1	NA
LOC_Os08g36340.1.MSUv7.0	NA	Zm00008a015902_T01.v1.1
LOC_Os06g34020.1.MSUv7.0	Zm00008a034350_T01.v1.1	NA
LOC_Os07g42220.1.MSUv7.0	Zm00008a029350_T01.v1.1	NA
LOC_Os01g39830.1.MSUv7.0	Zm00008a014474_T01.v1.1	NA
LOC_Os12g01430.1.MSUv7.0	NA	Zm00008a014752_T01.v1.1
LOC_Os12g41830.1.MSUv7.0	Zm00008a002940_T01.v1.1	NA
LOC_Os05g02450.1.MSUv7.0	Zm00008a023880_T01.v1.1	Zm00008a031856_T01.v1.1
LOC_Os12g40190.1.MSUv7.0	Zm00008a002831_T01.v1.1	NA
LOC_Os04g39150.1.MSUv7.0	Zm00008a007146_T01.v1.1	NA
LOC_Os06g46680.1.MSUv7.0	Zm00008a020255_T01.v1.1,Zm00008a020328_T01.v1.1	NA
LOC_Os02g45010.1.MSUv7.0	Zm00008a022596_T01.v1.1	NA
LOC_Os04g42330.1.MSUv7.0	NA	Zm00008a038191_T01.v1.1
LOC_Os04g43680.1.MSUv7.0	Zm00008a006907_T01.v1.1	Zm00008a038221_T01.v1.1,Zm00008a038245_T01.v1.1
LOC_Os10g36190.1.MSUv7.0	Zm00008a004029_T01.v1.1	NA
LOC_Os06g09210.1.MSUv7.0	Zm00008a033504_T01.v1.1	NA
LOC_Os04g54400.1.MSUv7.0	Zm00008a006189_T01.v1.1	NA
LOC_Os02g44120.1.MSUv7.0	Zm00008a022535_T01.v1.1	Zm00008a016893_T01.v1.1
LOC_Os09g25314.1.MSUv7.0	Zm00008a028077_T01.v1.1	NA
LOC_Os06g35930.1.MSUv7.0	Zm00008a034436_T01.v1.1	NA
LOC_Os09g37120.1.MSUv7.0	Zm00008a029727_T01.v1.1	NA
LOC_Os03g63810.1.MSUv7.0	Zm00008a005839_T01.v1.1	NA
LOC_Os03g44440.1.MSUv7.0	NA	Zm00008a019750_T01.v1.1
LOC_Os03g07130.1.MSUv7.0	NA	Zm00008a036067_T01.v1.1
LOC_Os03g03150.1.MSUv7.0	Zm00008a000163_T01.v1.1	Zm00008a036167_T01.v1.1
LOC_Os09g26144.1.MSUv7.0	Zm00008a028132_T01.v1.1	Zm00008a008926_T01.v1.1
LOC_Os03g52880.1.MSUv7.0	Zm00008a005123_T01.v1.1	NA
LOC_Os03g02780.1.MSUv7.0	Zm00008a000133_T01.v1.1	NA
LOC_Os04g45930.1.MSUv7.0	Zm00008a006643_T01.v1.1	Zm00008a038338_T01.v1.1
LOC_Os05g43790.1.MSUv7.0	Zm00008a026181_T01.v1.1	NA
LOC_Os04g48540.1.MSUv7.0	Zm00008a006509_T01.v1.1	NA
LOC_Os03g03100.1.MSUv7.0	NA	Zm00008a036170_T01.v1.1
LOC_Os01g72890.1.MSUv7.0	Zm00008a012681_T01.v1.1	Zm00008a032465_T01.v1.1
LOC_Os04g52580.1.MSUv7.0	Zm00008a006284_T01.v1.1	NA
LOC_Os06g29800.1.MSUv7.0	NA	Zm00008a025230_T01.v1.1
LOC_Os03g20530.1.MSUv7.0	Zm00008a001361_T01.v1.1	NA
LOC_Os02g53030.1.MSUv7.0	NA	Zm00008a017523_T01.v1.1
LOC_Os01g59500.1.MSUv7.0	NA	Zm00008a033053_T01.v1.1
LOC_Os09g12540.1.MSUv7.0	Zm00008a027664_T01.v1.1	NA
LOC_Os04g33280.1.MSUv7.0	Zm00008a007490_T01.v1.1	NA
LOC_Os01g43490.1.MSUv7.0	Zm00008a014393_T01.v1.1	NA
LOC_Os02g38020.1.MSUv7.0	Zm00008a022208_T01.v1.1	NA
LOC_Os07g09010.1.MSUv7.0	Zm00008a026993_T01.v1.1	Zm00008a010432_T01.v1.1
LOC_Os02g07650.1.MSUv7.0	Zm00008a021037_T01.v1.1	NA
LOC_Os02g14160.1.MSUv7.0	Zm00008a021574_T01.v1.1	Zm00008a018519_T01.v1.1
LOC_Os08g04840.1.MSUv7.0	Zm00008a037328_T01.v1.1	Zm00008a015581_T01.v1.1
LOC_Os03g39020.1.MSUv7.0	Zm00008a004504_T01.v1.1	NA
LOC_Os09g36830.1.MSUv7.0	Zm00008a029749_T01.v1.1	NA
LOC_Os01g71310.1.MSUv7.0	Zm00008a012776_T01.v1.1	Zm00008a032527_T01.v1.1
LOC_Os02g42820.1.MSUv7.0	Zm00008a022441_T01.v1.1	NA
LOC_Os04g54500.1.MSUv7.0	NA	Zm00008a038684_T01.v1.1
LOC_Os02g32860.1.MSUv7.0	Zm00008a021925_T01.v1.1	NA
LOC_Os03g06890.1.MSUv7.0	NA	Zm00008a036134_T01.v1.1
LOC_Os05g49610.1.MSUv7.0	NA	Zm00008a030818_T01.v1.1
LOC_Os04g52504.1.MSUv7.0	NA	Zm00008a038601_T01.v1.1
LOC_Os02g36350.1.MSUv7.0	Zm00008a022101_T01.v1.1	Zm00008a016541_T01.v1.1
LOC_Os06g11330.1.MSUv7.0	Zm00008a033382_T01.v1.1	NA
LOC_Os02g49700.1.MSUv7.0	Zm00008a022897_T01.v1.1	Zm00008a017201_T01.v1.1
LOC_Os09g26730.1.MSUv7.0	NA	Zm00008a008958_T01.v1.1
LOC_Os06g06290.1.MSUv7.0	Zm00008a033686_T01.v1.1	NA
LOC_Os03g62370.1.MSUv7.0	NA	Zm00008a019047_T01.v1.1
LOC_Os02g47605.1.MSUv7.0	NA	Zm00008a017061_T01.v1.1
LOC_Os02g07480.1.MSUv7.0	NA	Zm00008a018710_T01.v1.1
LOC_Os05g34980.1.MSUv7.0	NA	Zm00008a031281_T01.v1.1
LOC_Os05g51240.1.MSUv7.0	Zm00008a026569_T01.v1.1	NA
LOC_Os02g58560.1.MSUv7.0	Zm00008a023401_T01.v1.1	NA
LOC_Os02g03320.1.MSUv7.0	Zm00008a020825_T01.v1.1	NA
LOC_Os05g35760.1.MSUv7.0	Zm00008a025900_T01.v1.1	NA
LOC_Os08g08020.1.MSUv7.0	Zm00008a038679_T01.v1.1	NA
LOC_Os03g64030.1.MSUv7.0	Zm00008a005848_T01.v1.1	NA
LOC_Os10g35220.1.MSUv7.0	Zm00008a004085_T01.v1.1	Zm00008a019960_T01.v1.1
LOC_Os03g55970.1.MSUv7.0	Zm00008a005328_T01.v1.1	NA
LOC_Os08g06460.1.MSUv7.0	Zm00008a037246_T01.v1.1	NA
LOC_Os04g43580.1.MSUv7.0	Zm00008a006903_T01.v1.1	NA
LOC_Os02g09170.1.MSUv7.0	Zm00008a021158_T01.v1.1	NA
LOC_Os02g50730.1.MSUv7.0	Zm00008a022945_T01.v1.1	NA
LOC_Os04g52710.1.MSUv7.0	Zm00008a006278_T01.v1.1	NA
LOC_Os07g49330.1.MSUv7.0	NA	Zm00008a010003_T01.v1.1
LOC_Os07g47780.1.MSUv7.0	Zm00008a029609_T01.v1.1	NA
LOC_Os12g40790.1.MSUv7.0	Zm00008a002885_T01.v1.1	Zm00008a012204_T01.v1.1
LOC_Os01g05130.1.MSUv7.0	Zm00008a011117_T01.v1.1	NA
LOC_Os06g04390.1.MSUv7.0	Zm00008a033805_T01.v1.1	NA
